Feedback_Excitation	Feedback_Inhibition	Continuum_Step	bus_Size	rush_Size	Avg_Size
0.09	0.0	4	-0.30315542	0.34172845	0.019286513
0.09	0.0	5	-0.26452142	0.3257848	0.030631691
0.09	0.0	6	-0.24911016	0.28851208	0.01970096
0.1	-0.15	0	0.0	0.0	0.0
0.1	-0.15	1	0.0	0.0	0.0
0.1	-0.15	2	0.0	0.0	0.0
0.1	-0.15	3	0.07667053	0.2736294	0.17514996
0.1	-0.15	4	0.0	0.02866178	0.01433089
0.1	-0.15	5	0.0	0.0	0.0
0.1	-0.15	6	0.0	0.0	0.0
0.1	-0.14	0	0.0	0.0	0.0
0.1	-0.14	1	0.0	0.0	0.0
0.1	-0.14	2	0.0	0.0	0.0
0.1	-0.14	3	0.06381345	0.23213965	0.14797655
0.1	-0.14	4	0.0	0.0	0.0
0.1	-0.14	5	0.0	0.0	0.0
0.1	-0.14	6	0.0	0.0	0.0
0.1	-0.13	0	0.0	0.0	0.0
0.1	-0.13	1	0.0	0.0	0.0
0.1	-0.13	2	0.0	0.0	0.0
0.1	-0.13	3	0.054222345	0.19431797	0.124270156
0.1	-0.13	4	0.0	0.0	0.0
0.1	-0.13	5	0.0	0.0	0.0
0.1	-0.13	6	0.0	0.0	0.0
0.1	-0.12	0	0.0	0.0	0.0
0.1	-0.12	1	0.0	0.0	0.0
0.1	-0.12	2	0.0	0.0	0.0
0.1	-0.12	3	0.046892345	0.16939059	0.10814147
0.1	-0.12	4	0.0	0.0	0.0
0.1	-0.12	5	0.0	0.0	0.0
0.1	-0.12	6	0.0	0.0	0.0
0.1	-0.11	0	0.0	0.0	0.0
0.1	-0.11	1	0.0	0.0	0.0
0.1	-0.11	2	0.0	0.0	0.0
0.1	-0.11	3	0.041104436	0.14993387	0.095519155
0.1	-0.11	4	0.0	0.0	0.0
0.1	-0.11	5	0.0	0.0	0.0
0.1	-0.11	6	0.0	0.0	0.0
0.1	-0.1	0	0.0	0.0	0.0
0.1	-0.1	1	0.0	0.0	0.0
0.1	-0.1	2	0.0	0.0	0.0
0.1	-0.1	3	0.036403775	0.13082346	0.08361362
0.1	-0.1	4	0.0	0.021621643	0.010810821
0.1	-0.1	5	0.0	0.0	0.0
0.1	-0.1	6	0.0	0.0	0.0
0.1	-0.09	0	0.0	0.0	0.0
0.1	-0.09	1	0.0	0.0	0.0
0.1	-0.09	2	0.0	0.0	0.0
0.1	-0.09	3	0.032372892	0.1152077	0.0737903
0.1	-0.09	4	0.0	0.08440727	0.042203635
0.1	-0.09	5	0.0	0.0	0.0
0.1	-0.09	6	0.0	0.0	0.0
0.1	-0.08	0	0.0	0.0	0.0
0.1	-0.08	1	0.0	0.0	0.0
0.1	-0.08	2	0.0	0.0	0.0
0.1	-0.08	3	0.02897191	0.10240573	0.06568882
0.1	-0.08	4	0.0	0.14894234	0.07447117
0.1	-0.08	5	0.0	0.0	0.0
0.1	-0.08	6	0.0	0.0	0.0
0.1	-0.07	0	0.0	0.0	0.0
0.1	-0.07	1	0.0	0.0	0.0
0.1	-0.07	2	0.0	0.0	0.0
0.1	-0.07	3	0.026093066	0.09198123	0.05903715
0.1	-0.07	4	0.0	0.20570292	0.10285146
0.1	-0.07	5	0.0	0.009027589	0.0045137946
0.1	-0.07	6	0.0	0.0	0.0
0.1	-0.06	0	0.0	0.0	0.0
0.1	-0.06	1	0.0	0.0	0.0
0.1	-0.06	2	0.06908534	0.0	0.03454267
0.1	-0.06	3	0.023553133	0.083102584	0.05332786
0.1	-0.06	4	0.0	0.2513287	0.12566435
0.1	-0.06	5	0.0	0.08021229	0.040106144
0.1	-0.06	6	0.0	0.0	0.0
0.1	-0.05	0	0.0	0.0	0.0
0.1	-0.05	1	0.01664362	0.0	0.00832181
0.1	-0.05	2	0.17055936	0.0	0.08527968
0.1	-0.05	3	0.021145105	0.07542205	0.048283577
0.1	-0.05	4	0.0	0.2864949	0.14324746
0.1	-0.05	5	0.0	0.15626313	0.078131564
0.1	-0.05	6	0.0	0.0	0.0
0.1	-0.04	0	0.0	0.0	0.0
0.1	-0.04	1	0.11284216	0.0	0.05642108
0.1	-0.04	2	0.2399965	0.0	0.11999825
0.1	-0.04	3	0.0188905	0.06723642	0.04306346
0.1	-0.04	4	0.0	0.31362507	0.15681253
0.1	-0.04	5	0.0	0.22107041	0.110535204
0.1	-0.04	6	0.0	0.0	0.0
0.1	-0.03	0	0.070377454	0.0	0.035188727
0.1	-0.03	1	0.18802038	0.0	0.09401019
0.1	-0.03	2	0.28804848	0.0	0.14402424
0.1	-0.03	3	0.01683408	0.05724749	0.037040785
0.1	-0.03	4	-0.05896592	0.335298	0.13816604
0.1	-0.03	5	0.0	0.27051795	0.13525897
0.1	-0.03	6	0.0	0.13593817	0.067969084
0.1	-0.02	0	0.20357254	-0.0013899803	0.10109128
0.1	-0.02	1	0.2573473	-0.05486846	0.10123941
0.1	-0.02	2	0.32165822	-0.12796825	0.096844986
0.1	-0.02	3	0.019521594	0.05816385	0.038842723
0.1	-0.02	4	-0.2062884	0.35366502	0.07368831
0.1	-0.02	5	-0.13985825	0.30209774	0.081119746
0.1	-0.02	6	-0.03016597	0.18611945	0.07797674
0.1	-0.01	0	0.29206488	-0.06401038	0.11402725
0.1	-0.01	1	0.3144458	-0.22811341	0.04316619
0.1	-0.01	2	0.35233626	-0.31131196	0.020512149
0.1	-0.01	3	0.028826714	0.034468353	0.031647533
0.1	-0.01	4	-0.2830162	0.32491308	0.02094844
0.1	-0.01	5	-0.24530667	0.29998887	0.027341098
0.1	-0.01	6	-0.21040565	0.20756169	-0.0014219806
0.1	0.0	0	0.35866418	-0.29902565	0.029819265
0.1	0.0	1	0.36395583	-0.32915092	0.017402455
0.1	0.0	2	0.36896718	-0.3392191	0.014874041
0.1	0.0	3	-0.032416284	0.105439514	0.036511615
0.1	0.0	4	-0.32124603	0.35236305	0.015558511
0.1	0.0	5	-0.27973765	0.33650362	0.028382987
0.1	0.0	6	-0.26305807	0.30047262	0.018707275
0.11	-0.15	0	0.0	0.0	0.0
0.11	-0.15	1	0.0	0.0	0.0
0.11	-0.15	2	0.0	0.0	0.0
0.11	-0.15	3	0.080843925	0.31777757	0.19931075
0.11	-0.15	4	0.0	0.23008472	0.11504236
0.11	-0.15	5	0.0	0.0	0.0
0.11	-0.15	6	0.0	0.0	0.0
0.11	-0.14	0	0.0	0.0	0.0
0.11	-0.14	1	0.0	0.0	0.0
0.11	-0.14	2	0.0	0.0	0.0
0.11	-0.14	3	0.06711954	0.28342617	0.17527285
0.11	-0.14	4	0.0	0.067046925	0.033523463
0.11	-0.14	5	0.0	0.0	0.0
0.11	-0.14	6	0.0	0.0	0.0
0.11	-0.13	0	0.0	0.0	0.0
0.11	-0.13	1	0.0	0.0	0.0
0.11	-0.13	2	0.0	0.0	0.0
0.11	-0.13	3	0.05695951	0.24698156	0.15197054
0.11	-0.13	4	0.0	0.020705279	0.0103526395
0.11	-0.13	5	0.0	0.0	0.0
0.11	-0.13	6	0.0	0.0	0.0
0.11	-0.12	0	0.0	0.0	0.0
0.11	-0.12	1	0.0	0.0	0.0
0.11	-0.12	2	0.0	0.0	0.0
0.11	-0.12	3	0.049226105	0.21635169	0.1327889
0.11	-0.12	4	0.0	0.021067768	0.010533884
0.11	-0.12	5	0.0	0.0	0.0
0.11	-0.12	6	0.0	0.0	0.0
0.11	-0.11	0	0.0	0.0	0.0
0.11	-0.11	1	0.0	0.0	0.0
0.11	-0.11	2	0.0	0.0	0.0
0.11	-0.11	3	0.043147027	0.19100586	0.11707644
0.11	-0.11	4	0.0	0.055957474	0.027978737
0.11	-0.11	5	0.0	0.0	0.0
0.11	-0.11	6	0.0	0.0	0.0
0.11	-0.1	0	0.0	0.0	0.0
0.11	-0.1	1	0.0	0.0	0.0
0.11	-0.1	2	0.0	0.0	0.0
0.11	-0.1	3	0.038228273	0.16839933	0.1033138
0.11	-0.1	4	0.0	0.11250649	0.056253243
0.11	-0.1	5	0.0	0.0	0.0
0.11	-0.1	6	0.0	0.0	0.0
0.11	-0.09	0	0.0	0.0	0.0
0.11	-0.09	1	0.0	0.0	0.0
0.11	-0.09	2	0.0	0.0	0.0
0.11	-0.09	3	0.03400159	0.14954609	0.09177384
0.11	-0.09	4	0.0	0.1685516	0.0842758
0.11	-0.09	5	0.0	0.0	0.0
0.11	-0.09	6	0.0	0.0	0.0
0.11	-0.08	0	0.0	0.0	0.0
0.11	-0.08	1	0.0	0.0	0.0
0.11	-0.08	2	0.0	0.0	0.0
0.11	-0.08	3	0.030455768	0.13364503	0.0820504
0.11	-0.08	4	0.0	0.21914463	0.109572314
0.11	-0.08	5	0.0	6.91227e-05	3.456135e-05
0.11	-0.08	6	0.0	0.0	0.0
0.11	-0.07	0	0.0	0.0	0.0
0.11	-0.07	1	0.0	0.0	0.0
0.11	-0.07	2	0.015355112	0.0	0.007677556
0.11	-0.07	3	0.027443409	0.12002963	0.07373652
0.11	-0.07	4	0.0	0.26166236	0.13083118
0.11	-0.07	5	0.0	0.058651853	0.029325927
0.11	-0.07	6	0.0	0.0	0.0
0.11	-0.06	0	0.0	0.0	0.0
0.11	-0.06	1	0.0	0.0	0.0
0.11	-0.06	2	0.13134634	0.0	0.06567317
0.11	-0.06	3	0.024820566	0.10827741	0.06654899
0.11	-0.06	4	0.0	0.2953172	0.1476586
0.11	-0.06	5	0.0	0.13549379	0.06774689
0.11	-0.06	6	0.0	0.0	0.0
0.11	-0.05	0	0.0	0.0	0.0
0.11	-0.05	1	0.059596304	0.0	0.029798152
0.11	-0.05	2	0.21799916	0.0	0.10899958
0.11	-0.05	3	0.022339106	0.0982742	0.060306653
0.11	-0.05	4	0.0	0.3214671	0.16073355
0.11	-0.05	5	0.0	0.20470597	0.102352984
0.11	-0.05	6	0.0	0.0	0.0
0.11	-0.04	0	0.0	0.0	0.0
0.11	-0.04	1	0.15109159	0.0	0.075545795
0.11	-0.04	2	0.2759459	0.0	0.13797295
0.11	-0.04	3	0.021876037	0.086631	0.05425352
0.11	-0.04	4	0.0	0.34210467	0.17105234
0.11	-0.04	5	0.0	0.25994265	0.12997133
0.11	-0.04	6	0.0	0.010601922	0.005300961
0.11	-0.03	0	0.10887511	-0.000121712685	0.0543767
0.11	-0.03	1	0.2178801	-0.00012218952	0.108878955
0.11	-0.03	2	0.31303328	-0.026513219	0.14326003
0.11	-0.03	3	0.030106783	0.075920224	0.053013504
0.11	-0.03	4	-0.11172575	0.35887656	0.123575404
0.11	-0.03	5	0.0	0.30117854	0.15058927
0.11	-0.03	6	0.0	0.19265927	0.09632964
0.11	-0.02	0	0.23378095	-0.0022227764	0.11577909
0.11	-0.02	1	0.28331983	-0.07701719	0.10315132
0.11	-0.02	2	0.3423844	-0.15245712	0.09496364
0.11	-0.02	3	0.035250247	0.069501996	0.05237612
0.11	-0.02	4	-0.2378738	0.3625714	0.062348798
0.11	-0.02	5	-0.18250555	0.3128241	0.065159276
0.11	-0.02	6	-0.057762265	0.19390403	0.06807088
0.11	-0.01	0	0.31488308	-0.1800875	0.06739779
0.11	-0.01	1	0.33669204	-0.31772512	0.009483457
0.11	-0.01	2	0.37010583	-0.3666675	0.0017191619
0.11	-0.01	3	0.034361184	0.008292943	0.021327063
0.11	-0.01	4	-0.31160438	0.32804865	0.008222133
0.11	-0.01	5	-0.26669198	0.30899164	0.021149829
0.11	-0.01	6	-0.23393518	0.21988027	-0.0070274547
0.11	0.0	0	0.36253318	-0.31638592	0.023073629
0.11	0.0	1	0.36647233	-0.3402555	0.013108417
0.11	0.0	2	0.36623144	-0.34195995	0.012135744
0.11	0.0	3	-0.055630386	0.13160592	0.03798777
0.11	0.0	4	-0.33694702	0.3577877	0.010420337
0.11	0.0	5	-0.30122656	0.3410561	0.019914776
0.11	0.0	6	-0.27527553	0.30321363	0.013969049
0.12	-0.15	0	0.0	0.0	0.0
0.12	-0.15	1	0.0	0.0	0.0
0.12	-0.15	2	0.0	0.0	0.0
0.12	-0.15	3	0.08499122	0.34527212	0.21513167
0.12	-0.15	4	0.0	0.40489388	0.20244694
0.12	-0.15	5	0.0	0.0	0.0
0.12	-0.15	6	0.0	0.0	0.0
0.12	-0.14	0	0.0	0.0	0.0
0.12	-0.14	1	0.0	0.0	0.0
0.12	-0.14	2	0.0	0.0	0.0
0.12	-0.14	3	0.07039058	0.31432432	0.19235745
0.12	-0.14	4	0.0	0.21307513	0.106537566
0.12	-0.14	5	0.0	0.0	0.0
0.12	-0.14	6	0.0	0.0	0.0
0.12	-0.13	0	0.0	0.0	0.0
0.12	-0.13	1	0.0	0.0	0.0
0.12	-0.13	2	0.0	0.0	0.0
0.12	-0.13	3	0.059659243	0.2803188	0.16998902
0.12	-0.13	4	0.0	0.13844877	0.06922439
0.12	-0.13	5	0.0	0.0	0.0
0.12	-0.13	6	0.0	0.0	0.0
0.12	-0.12	0	0.0	0.0	0.0
0.12	-0.12	1	0.0	0.0	0.0
0.12	-0.12	2	0.0	0.0	0.0
0.12	-0.12	3	0.05153632	0.24857473	0.15005553
0.12	-0.12	4	0.0	0.12510394	0.06255197
0.12	-0.12	5	0.0	0.0	0.0
0.12	-0.12	6	0.0	0.0	0.0
0.12	-0.11	0	0.0	0.0	0.0
0.12	-0.11	1	0.0	0.0	0.0
0.12	-0.11	2	0.0	0.0	0.0
0.12	-0.11	3	0.04515779	0.22122198	0.13318989
0.12	-0.11	4	0.0	0.15633465	0.07816733
0.12	-0.11	5	0.0	0.0	0.0
0.12	-0.11	6	0.0	0.0	0.0
0.12	-0.1	0	0.0	0.0	0.0
0.12	-0.1	1	0.0	0.0	0.0
0.12	-0.1	2	0.0	0.0	0.0
0.12	-0.1	3	0.040017545	0.19716722	0.11859238
0.12	-0.1	4	0.0	0.19823019	0.099115096
0.12	-0.1	5	0.0	0.0	0.0
0.12	-0.1	6	0.0	0.0	0.0
0.12	-0.09	0	0.0	0.0	0.0
0.12	-0.09	1	0.0	0.0	0.0
0.12	-0.09	2	0.0	0.0	0.0
0.12	-0.09	3	0.035604894	0.17660761	0.10610625
0.12	-0.09	4	0.0	0.23873638	0.11936819
0.12	-0.09	5	0.0	0.0	0.0
0.12	-0.09	6	0.0	0.0	0.0
0.12	-0.08	0	0.0	0.0	0.0
0.12	-0.08	1	0.0	0.0	0.0
0.12	-0.08	2	0.0	0.0	0.0
0.12	-0.08	3	0.03190756	0.15884826	0.09537791
0.12	-0.08	4	0.0	0.27558523	0.13779262
0.12	-0.08	5	0.0	0.04129867	0.020649334
0.12	-0.08	6	0.0	0.0	0.0
0.12	-0.07	0	0.0	0.0	0.0
0.12	-0.07	1	0.0	0.0	0.0
0.12	-0.07	2	0.08020148	0.0	0.04010074
0.12	-0.07	3	0.028755128	0.1432972	0.08602616
0.12	-0.07	4	0.0	0.30624068	0.15312034
0.12	-0.07	5	0.0	0.114449546	0.057224773
0.12	-0.07	6	0.0	0.0	0.0
0.12	-0.06	0	0.0	0.0	0.0
0.12	-0.06	1	0.0065734303	0.0	0.0032867151
0.12	-0.06	2	0.18574485	0.0	0.092872426
0.12	-0.06	3	0.026040792	0.12980631	0.07792355
0.12	-0.06	4	0.0	0.3306928	0.1653464
0.12	-0.06	5	0.0	0.18715097	0.093575485
0.12	-0.06	6	0.0	0.0	0.0
0.12	-0.05	0	0.0	0.0	0.0
0.12	-0.05	1	0.10250042	0.0	0.05125021
0.12	-0.05	2	0.25836116	0.0	0.12918058
0.12	-0.05	3	0.033017755	0.1182358	0.075626776
0.12	-0.05	4	0.0	0.35007232	0.17503616
0.12	-0.05	5	0.0	0.24763955	0.123819776
0.12	-0.05	6	0.0	0.0	0.0
0.12	-0.04	0	0.0	0.0	0.0
0.12	-0.04	1	0.18274252	0.0	0.09137126
0.12	-0.04	2	0.30691522	0.0	0.15345761
0.12	-0.04	3	0.04665774	0.10273859	0.074698165
0.12	-0.04	4	0.0	0.36573666	0.18286833
0.12	-0.04	5	0.0	0.2941365	0.14706825
0.12	-0.04	6	0.0	0.07822028	0.03911014
0.12	-0.03	0	0.1469246	-0.00041031837	0.07325714
0.12	-0.03	1	0.24884798	-0.00041252375	0.12421773
0.12	-0.03	2	0.3343467	-0.062380016	0.13598335
0.12	-0.03	3	0.05091369	0.09154633	0.07123001
0.12	-0.03	4	-0.16012198	0.37871742	0.10929772
0.12	-0.03	5	-0.01950568	0.3300218	0.15525806
0.12	-0.03	6	0.0	0.20188212	0.10094106
0.12	-0.02	0	0.26369488	-0.00307405	0.13031042
0.12	-0.02	1	0.30597445	-0.10303843	0.10146801
0.12	-0.02	2	0.36043707	-0.18381274	0.088312164
0.12	-0.02	3	0.052161276	0.07250908	0.06233518
0.12	-0.02	4	-0.26480454	0.35919908	0.047197267
0.12	-0.02	5	-0.21339011	0.3187516	0.052680746
0.12	-0.02	6	-0.090471625	0.20060745	0.05506791
0.12	-0.01	0	0.3323225	-0.25515586	0.038583323
0.12	-0.01	1	0.3551963	-0.37855566	-0.011679679
0.12	-0.01	2	0.38531408	-0.40190434	-0.008295134
0.12	-0.01	3	-0.057030022	0.080153346	0.011561662
0.12	-0.01	4	-0.3352574	0.33107632	-0.0020905435
0.12	-0.01	5	-0.28366518	0.3163609	0.016347855
0.12	-0.01	6	-0.2507077	0.2309983	-0.009854697
0.12	0.0	0	0.3488085	-0.30787325	0.020467624
0.12	0.0	1	0.35280782	-0.32594514	0.01343134
0.12	0.0	2	0.35072374	-0.32597667	0.012373537
0.12	0.0	3	-0.009762347	0.079571724	0.03490469
0.12	0.0	4	-0.3505913	0.35732505	0.0033668727
0.12	0.0	5	-0.32023484	0.3455112	0.012638181
0.12	0.0	6	-0.29129064	0.30804092	0.008375138
0.13	-0.15	0	0.0	0.0	0.0
0.13	-0.15	1	0.0	0.0	0.0
0.13	-0.15	2	0.0	0.0	0.0
0.13	-0.15	3	0.08909422	0.36389825	0.22649623
0.13	-0.15	4	0.0	0.522689	0.2613445
0.13	-0.15	5	0.0	0.0	0.0
0.13	-0.15	6	0.0	0.0	0.0
0.13	-0.14	0	0.0	0.0	0.0
0.13	-0.14	1	0.0	0.0	0.0
0.13	-0.14	2	0.0	0.0	0.0
0.13	-0.14	3	0.07361841	0.33453918	0.2040788
0.13	-0.14	4	0.0	0.33502132	0.16751066
0.13	-0.14	5	0.0	0.0	0.0
0.13	-0.14	6	0.0	0.0	0.0
0.13	-0.13	0	0.0	0.0	0.0
0.13	-0.13	1	0.0	0.0	0.0
0.13	-0.13	2	0.0	0.0	0.0
0.13	-0.13	3	0.062333107	0.3028614	0.18259725
0.13	-0.13	4	0.0	0.25337088	0.12668544
0.13	-0.13	5	0.0	0.0	0.0
0.13	-0.13	6	0.0	0.0	0.0
0.13	-0.12	0	0.0	0.0	0.0
0.13	-0.12	1	0.0	0.0	0.0
0.13	-0.12	2	0.0	0.0	0.0
0.13	-0.12	3	0.05380106	0.27111986	0.16246046
0.13	-0.12	4	0.0	0.22711341	0.113556705
0.13	-0.12	5	0.0	0.0	0.0
0.13	-0.12	6	0.0	0.0	0.0
0.13	-0.11	0	0.0	0.0	0.0
0.13	-0.11	1	0.0	0.0	0.0
0.13	-0.11	2	0.0	0.0	0.0
0.13	-0.11	3	0.047134817	0.24320206	0.14516844
0.13	-0.11	4	0.0	0.24174047	0.12087023
0.13	-0.11	5	0.0	0.0	0.0
0.13	-0.11	6	0.0	0.0	0.0
0.13	-0.1	0	0.0	0.0	0.0
0.13	-0.1	1	0.0	0.0	0.0
0.13	-0.1	2	0.0	0.0	0.0
0.13	-0.1	3	0.04176706	0.21854952	0.13015829
0.13	-0.1	4	0.0	0.26744366	0.13372183
0.13	-0.1	5	0.0	0.0	0.0
0.13	-0.1	6	0.0	0.0	0.0
0.13	-0.09	0	0.0	0.0	0.0
0.13	-0.09	1	0.0	0.0	0.0
0.13	-0.09	2	0.0	0.0	0.0
0.13	-0.09	3	0.037178993	0.19711861	0.1171488
0.13	-0.09	4	0.0	0.29468063	0.14734031
0.13	-0.09	5	0.0	0.029731264	0.014865632
0.13	-0.09	6	0.0	0.0	0.0
0.13	-0.08	0	0.0	0.0	0.0
0.13	-0.08	1	0.0	0.0	0.0
0.13	-0.08	2	0.02072522	0.0	0.01036261
0.13	-0.08	3	0.03332454	0.17828396	0.10580425
0.13	-0.08	4	0.0	0.3201473	0.16007365
0.13	-0.08	5	0.0	0.09619914	0.04809957
0.13	-0.08	6	0.0	0.0	0.0
0.13	-0.07	0	0.0	0.0	0.0
0.13	-0.07	1	0.0	0.0	0.0
0.13	-0.07	2	0.14276828	0.0	0.07138414
0.13	-0.07	3	0.03001982	0.1616055	0.09581266
0.13	-0.07	4	0.0	0.34172603	0.17086302
0.13	-0.07	5	0.0	0.16886932	0.08443466
0.13	-0.07	6	0.0	0.0	0.0
0.13	-0.06	0	0.0	0.0	0.0
0.13	-0.06	1	0.04555495	0.0	0.022777475
0.13	-0.06	2	0.23314363	0.0	0.116571814
0.13	-0.06	3	0.037220478	0.14710724	0.09216386
0.13	-0.06	4	0.0	0.35928425	0.17964213
0.13	-0.06	5	0.0	0.23391284	0.11695642
0.13	-0.06	6	0.0	0.0	0.0
0.13	-0.05	0	0.0	0.0	0.0
0.13	-0.05	1	0.14142646	0.0	0.07071323
0.13	-0.05	2	0.29344678	0.0	0.14672339
0.13	-0.05	3	0.062487423	0.13420957	0.0983485
0.13	-0.05	4	0.0	0.37359324	0.18679662
0.13	-0.05	5	0.0	0.28568685	0.14284343
0.13	-0.05	6	0.0	0.0018923106	0.0009461553
0.13	-0.04	0	0.01133343	0.0	0.005666715
0.13	-0.04	1	0.20990133	0.0	0.10495067
0.13	-0.04	2	0.32883742	0.0	0.16441871
0.13	-0.04	3	0.066670775	0.11661571	0.091643244
0.13	-0.04	4	-0.025262356	0.38540176	0.1800697
0.13	-0.04	5	0.0	0.32644334	0.16322167
0.13	-0.04	6	0.0	0.16673538	0.08336769
0.13	-0.03	0	0.18267265	-0.00091838837	0.09087713
0.13	-0.03	1	0.27571583	-0.007604003	0.13405591
0.13	-0.03	2	0.35269776	-0.09470892	0.12899442
0.13	-0.03	3	0.06757051	0.10471329	0.0861419
0.13	-0.03	4	-0.20139956	0.39554286	0.09707165
0.13	-0.03	5	-0.079304874	0.3548149	0.137755
0.13	-0.03	6	0.0	0.20447521	0.102237605
0.13	-0.02	0	0.29686126	-0.0041955113	0.14633287
0.13	-0.02	1	0.328648	-0.13958758	0.09453021
0.13	-0.02	2	0.37661988	-0.2563606	0.060129642
0.13	-0.02	3	-0.023533463	0.073891014	0.025178775
0.13	-0.02	4	-0.29052114	0.3526552	0.031067029
0.13	-0.02	5	-0.23833674	0.323363	0.042513132
0.13	-0.02	6	-0.12252247	0.20707214	0.042274833
0.13	-0.01	0	0.3466943	-0.33875042	0.0039719343
0.13	-0.01	1	0.36853862	-0.40648746	-0.018974423
0.13	-0.01	2	0.3980368	-0.42046708	-0.011215135
0.13	-0.01	3	-0.108752966	0.1206176	0.005932316
0.13	-0.01	4	-0.3535509	0.33403862	-0.009756148
0.13	-0.01	5	-0.2968865	0.3212384	0.012175947
0.13	-0.01	6	-0.26196015	0.23997943	-0.010990359
0.13	0.0	0	0.31323314	-0.28462785	0.014302641
0.13	0.0	1	0.31888685	-0.29441547	0.012235686
0.13	0.0	2	0.31775331	-0.2946648	0.011544257
0.13	0.0	3	0.0031582713	0.041834116	0.022496194
0.13	0.0	4	-0.3616765	0.35800433	-0.0018360913
0.13	0.0	5	-0.3350255	0.34903306	0.007003784
0.13	0.0	6	-0.30446112	0.3218668	0.008702844
0.14	-0.15	0	0.0	0.0	0.0
0.14	-0.15	1	0.0	0.0	0.0
0.14	-0.15	2	0.0	0.0	0.0
0.14	-0.15	3	0.09312999	0.37741026	0.23527013
0.14	-0.15	4	0.0	0.6019863	0.30099314
0.14	-0.15	5	0.0	0.0	0.0
0.14	-0.15	6	0.0	0.0	0.0
0.14	-0.14	0	0.0	0.0	0.0
0.14	-0.14	1	0.0	0.0	0.0
0.14	-0.14	2	0.0	0.0	0.0
0.14	-0.14	3	0.076789856	0.3487187	0.21275428
0.14	-0.14	4	0.0	0.42543364	0.21271682
0.14	-0.14	5	0.0	0.0	0.0
0.14	-0.14	6	0.0	0.0	0.0
0.14	-0.13	0	0.0	0.0	0.0
0.14	-0.13	1	0.0	0.0	0.0
0.14	-0.13	2	0.0	0.0	0.0
0.14	-0.13	3	0.064953804	0.31885648	0.19190514
0.14	-0.13	4	0.0	0.340716	0.170358
0.14	-0.13	5	0.0	0.0	0.0
0.14	-0.13	6	0.0	0.0	0.0
0.14	-0.12	0	0.0	0.0	0.0
0.14	-0.12	1	0.0	0.0	0.0
0.14	-0.12	2	0.0	0.0	0.0
0.14	-0.12	3	0.05602157	0.28773087	0.17187622
0.14	-0.12	4	0.0	0.30694813	0.15347406
0.14	-0.12	5	0.0	0.0	0.0
0.14	-0.12	6	0.0	0.0	0.0
0.14	-0.11	0	0.0	0.0	0.0
0.14	-0.11	1	0.0	0.0	0.0
0.14	-0.11	2	0.0	0.0	0.0
0.14	-0.11	3	0.04907441	0.25973475	0.15440458
0.14	-0.11	4	0.0	0.30801213	0.15400606
0.14	-0.11	5	0.0	0.0	0.0
0.14	-0.11	6	0.0	0.0	0.0
0.14	-0.1	0	0.0	0.0	0.0
0.14	-0.1	1	0.0	0.0	0.0
0.14	-0.1	2	0.0	0.0	0.0
0.14	-0.1	3	0.0434981	0.23485237	0.13917524
0.14	-0.1	4	0.0	0.32158265	0.16079132
0.14	-0.1	5	0.0	0.02500337	0.012501685
0.14	-0.1	6	0.0	0.0	0.0
0.14	-0.09	0	0.0	0.0	0.0
0.14	-0.09	1	0.0	0.0	0.0
0.14	-0.09	2	0.0	0.0	0.0
0.14	-0.09	3	0.038737297	0.21292424	0.12583077
0.14	-0.09	4	0.0	0.33843398	0.16921699
0.14	-0.09	5	0.0	0.08315085	0.041575424
0.14	-0.09	6	0.0	0.0	0.0
0.14	-0.08	0	0.0	0.0	0.0
0.14	-0.08	1	0.0	0.0	0.0
0.14	-0.08	2	0.08709904	0.0	0.04354952
0.14	-0.08	3	0.034694493	0.19345179	0.11407314
0.14	-0.08	4	0.0	0.35533515	0.17766757
0.14	-0.08	5	0.0	0.15163267	0.07581633
0.14	-0.08	6	0.0	0.0	0.0
0.14	-0.07	0	0.0	0.0	0.0
0.14	-0.07	1	0.0	0.0	0.0
0.14	-0.07	2	0.19729531	0.0	0.098647654
0.14	-0.07	3	0.036839485	0.17616794	0.10650371
0.14	-0.07	4	0.0	0.37014627	0.18507314
0.14	-0.07	5	0.0	0.21964656	0.10982328
0.14	-0.07	6	0.0	0.0	0.0
0.14	-0.06	0	0.0	0.0	0.0
0.14	-0.06	1	0.08804617	0.0	0.044023085
0.14	-0.06	2	0.2745409	0.0	0.13727045
0.14	-0.06	3	0.070739806	0.16102731	0.11588356
0.14	-0.06	4	0.0	0.3825812	0.1912906
0.14	-0.06	5	0.0	0.276099	0.1380495
0.14	-0.06	6	0.0	0.0	0.0
0.14	-0.05	0	0.0	0.0	0.0
0.14	-0.05	1	0.17559429	0.0	0.08779714
0.14	-0.05	2	0.32343113	0.0	0.16171557
0.14	-0.05	3	0.08433741	0.1465353	0.11543636
0.14	-0.05	4	0.0	0.393065	0.1965325
0.14	-0.05	5	0.0	0.32250896	0.16125448
0.14	-0.05	6	0.0	0.0246879	0.01234395
0.14	-0.04	0	0.045837022	0.0	0.022918511
0.14	-0.04	1	0.23525245	0.0	0.11762623
0.14	-0.04	2	0.3472712	0.0	0.1736356
0.14	-0.04	3	0.083440125	0.12881297	0.10612655
0.14	-0.04	4	-0.07926136	0.40191954	0.16132909
0.14	-0.04	5	0.0	0.35366297	0.17683148
0.14	-0.04	6	0.0	0.23779278	0.11889639
