Feedback_Excitation	Feedback_Inhibition	Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0.07	-0.02	3	0.06	62.36363636363637	0.10377358490566038
0.07	-0.02	3	0.07	53.0625	0.07547169811320754
0.07	-0.02	3	0.08	51.1	0.04716981132075472
0.07	-0.02	3	0.09	58.55555555555556	0.04245283018867924
0.07	-0.02	3	0.1	52.0	0.02358490566037736
0.07	-0.02	3	0.11	56.0	0.02358490566037736
0.07	-0.02	3	0.12	55.4	0.02358490566037736
0.07	-0.02	3	0.13	57.2	0.02358490566037736
0.07	-0.02	3	0.14	52.2	0.02358490566037736
0.07	-0.02	3	0.15	64.8	0.02358490566037736
0.07	-0.02	4	0	39.942583732057415	0.9858490566037735
0.07	-0.02	4	0.01	40.05853658536585	0.9669811320754716
0.07	-0.02	4	0.02	42.49214659685864	0.9009433962264151
0.07	-0.02	4	0.03	48.053691275167786	0.7028301886792453
0.07	-0.02	4	0.04	55.35643564356435	0.47641509433962265
0.07	-0.02	4	0.05	59.0	0.22641509433962265
0.07	-0.02	4	0.06	60.61538461538461	0.12264150943396226
0.07	-0.02	4	0.07	59.375	0.07547169811320754
0.07	-0.02	4	0.08	59.083333333333336	0.05660377358490566
0.07	-0.02	4	0.09	65.75	0.03773584905660377
0.07	-0.02	4	0.1	57.333333333333336	0.02830188679245283
0.07	-0.02	4	0.11	62.5	0.02830188679245283
0.07	-0.02	4	0.12	55.5	0.02830188679245283
0.07	-0.02	4	0.13	50.8	0.02358490566037736
0.07	-0.02	4	0.14	43.5	0.02830188679245283
0.07	-0.02	4	0.15	56.666666666666664	0.014150943396226415
0.07	-0.02	5	0	39.942583732057415	0.9858490566037735
0.07	-0.02	5	0.01	40.01951219512195	0.9669811320754716
0.07	-0.02	5	0.02	42.83157894736842	0.8962264150943396
0.07	-0.02	5	0.03	48.74496644295302	0.7028301886792453
0.07	-0.02	5	0.04	54.244680851063826	0.44339622641509435
0.07	-0.02	5	0.05	59.629629629629626	0.25471698113207547
0.07	-0.02	5	0.06	57.458333333333336	0.11320754716981132
0.07	-0.02	5	0.07	60.92857142857143	0.0660377358490566
0.07	-0.02	5	0.08	61.416666666666664	0.05660377358490566
0.07	-0.02	5	0.09	49.25	0.03773584905660377
0.07	-0.02	5	0.1	57.166666666666664	0.02830188679245283
0.07	-0.02	5	0.11	54.666666666666664	0.02830188679245283
0.07	-0.02	5	0.12	62.166666666666664	0.02830188679245283
0.07	-0.02	5	0.13	57.8	0.02358490566037736
0.07	-0.02	5	0.14	60.2	0.02358490566037736
0.07	-0.02	5	0.15	41.0	0.018867924528301886
0.07	-0.02	6	0	39.942583732057415	0.9858490566037735
0.07	-0.02	6	0.01	39.765853658536585	0.9669811320754716
0.07	-0.02	6	0.02	42.876344086021504	0.8773584905660378
0.07	-0.02	6	0.03	48.70860927152318	0.7122641509433962
0.07	-0.02	6	0.04	53.68478260869565	0.4339622641509434
0.07	-0.02	6	0.05	58.78431372549019	0.24056603773584906
0.07	-0.02	6	0.06	59.04545454545455	0.10377358490566038
0.07	-0.02	6	0.07	65.92857142857143	0.0660377358490566
0.07	-0.02	6	0.08	57.875	0.03773584905660377
0.07	-0.02	6	0.09	59.333333333333336	0.04245283018867924
0.07	-0.02	6	0.1	51.142857142857146	0.0330188679245283
0.07	-0.02	6	0.11	62.166666666666664	0.02830188679245283
0.07	-0.02	6	0.12	60.6	0.02358490566037736
0.07	-0.02	6	0.13	62.2	0.02358490566037736
0.07	-0.02	6	0.14	60.6	0.02358490566037736
0.07	-0.02	6	0.15	56.5	0.018867924528301886
0.07	-0.02	7	0	39.942583732057415	0.9858490566037735
0.07	-0.02	7	0.01	40.204878048780486	0.9669811320754716
0.07	-0.02	7	0.02	42.401069518716575	0.8820754716981132
0.07	-0.02	7	0.03	48.993197278911566	0.6933962264150944
0.07	-0.02	7	0.04	54.04210526315789	0.4481132075471698
0.07	-0.02	7	0.05	57.891304347826086	0.2169811320754717
0.07	-0.02	7	0.06	58.083333333333336	0.11320754716981132
0.07	-0.02	7	0.07	57.06666666666667	0.07075471698113207
0.07	-0.02	7	0.08	50.63636363636363	0.05188679245283019
0.07	-0.02	7	0.09	61.22222222222222	0.04245283018867924
0.07	-0.02	7	0.1	54.5	0.02830188679245283
0.07	-0.02	7	0.11	59.166666666666664	0.02830188679245283
0.07	-0.02	7	0.12	66.5	0.02830188679245283
0.07	-0.02	7	0.13	63.8	0.02358490566037736
0.07	-0.02	7	0.14	50.2	0.02358490566037736
0.07	-0.02	7	0.15	68.0	0.02358490566037736
0.07	-0.02	8	0	39.942583732057415	0.9858490566037735
0.07	-0.02	8	0.01	39.98048780487805	0.9669811320754716
0.07	-0.02	8	0.02	41.956989247311824	0.8773584905660378
0.07	-0.02	8	0.03	47.813793103448276	0.6839622641509434
0.07	-0.02	8	0.04	53.604166666666664	0.4528301886792453
0.07	-0.02	8	0.05	60.15686274509804	0.24056603773584906
0.07	-0.02	8	0.06	59.65384615384615	0.12264150943396226
0.07	-0.02	8	0.07	51.46666666666667	0.07075471698113207
0.07	-0.02	8	0.08	57.583333333333336	0.05660377358490566
0.07	-0.02	8	0.09	53.0	0.0330188679245283
0.07	-0.02	8	0.1	57.714285714285715	0.0330188679245283
0.07	-0.02	8	0.11	47.0	0.02358490566037736
0.07	-0.02	8	0.12	33.8	0.02358490566037736
0.07	-0.02	8	0.13	47.2	0.02358490566037736
0.07	-0.02	8	0.14	48.42857142857143	0.0330188679245283
0.07	-0.02	8	0.15	64.0	0.02358490566037736
0.07	-0.02	9	0	39.942583732057415	0.9858490566037735
0.07	-0.02	9	0.01	39.8390243902439	0.9669811320754716
0.07	-0.02	9	0.02	42.33862433862434	0.8915094339622641
0.07	-0.02	9	0.03	48.602739726027394	0.6886792452830188
0.07	-0.02	9	0.04	54.744680851063826	0.44339622641509435
0.07	-0.02	9	0.05	55.56521739130435	0.2169811320754717
0.07	-0.02	9	0.06	61.16	0.1179245283018868
0.07	-0.02	9	0.07	58.733333333333334	0.07075471698113207
0.07	-0.02	9	0.08	54.625	0.03773584905660377
0.07	-0.02	9	0.09	54.625	0.03773584905660377
0.07	-0.02	9	0.1	53.5	0.02830188679245283
0.07	-0.02	9	0.11	55.0	0.02830188679245283
0.07	-0.02	9	0.12	63.333333333333336	0.02830188679245283
0.07	-0.02	9	0.13	47.6	0.02358490566037736
0.07	-0.02	9	0.14	58.333333333333336	0.02830188679245283
0.07	-0.02	9	0.15	56.0	0.014150943396226415
0.07	-0.02	10	0	39.942583732057415	0.9858490566037735
0.07	-0.02	10	0.01	39.81463414634146	0.9669811320754716
0.07	-0.02	10	0.02	43.69948186528497	0.910377358490566
0.07	-0.02	10	0.03	48.195945945945944	0.6981132075471698
0.07	-0.02	10	0.04	53.947916666666664	0.4528301886792453
0.07	-0.02	10	0.05	57.08510638297872	0.22169811320754718
0.07	-0.02	10	0.06	61.04	0.1179245283018868
0.07	-0.02	10	0.07	60.94117647058823	0.08018867924528301
0.07	-0.02	10	0.08	50.6	0.04716981132075472
0.07	-0.02	10	0.09	60.333333333333336	0.04245283018867924
0.07	-0.02	10	0.1	64.14285714285714	0.0330188679245283
0.07	-0.02	10	0.11	57.4	0.02358490566037736
0.07	-0.02	10	0.12	66.0	0.02830188679245283
0.07	-0.02	10	0.13	55.8	0.02358490566037736
0.07	-0.02	10	0.14	41.75	0.018867924528301886
0.07	-0.02	10	0.15	54.0	0.014150943396226415
0.07	-0.02	11	0	39.942583732057415	0.9858490566037735
0.07	-0.02	11	0.01	39.707317073170735	0.9669811320754716
0.07	-0.02	11	0.02	42.27225130890052	0.9009433962264151
0.07	-0.02	11	0.03	47.891891891891895	0.6981132075471698
0.07	-0.02	11	0.04	53.34065934065934	0.42924528301886794
0.07	-0.02	11	0.05	61.35849056603774	0.25
0.07	-0.02	11	0.06	59.57142857142857	0.09905660377358491
0.07	-0.02	11	0.07	64.77777777777777	0.08490566037735849
0.07	-0.02	11	0.08	56.45454545454545	0.05188679245283019
0.07	-0.02	11	0.09	41.857142857142854	0.0330188679245283
0.07	-0.02	11	0.1	55.666666666666664	0.02830188679245283
0.07	-0.02	11	0.11	41.333333333333336	0.02830188679245283
0.07	-0.02	11	0.12	59.0	0.02358490566037736
0.07	-0.02	11	0.13	61.0	0.02358490566037736
0.07	-0.02	11	0.14	43.6	0.02358490566037736
0.07	-0.02	11	0.15	55.0	0.018867924528301886
0.07	-0.02	12	0	39.942583732057415	0.9858490566037735
0.07	-0.02	12	0.01	39.829268292682926	0.9669811320754716
0.07	-0.02	12	0.02	42.0	0.8867924528301887
0.07	-0.02	12	0.03	48.73376623376623	0.7264150943396226
0.07	-0.02	12	0.04	53.36734693877551	0.46226415094339623
0.07	-0.02	12	0.05	57.644444444444446	0.21226415094339623
0.07	-0.02	12	0.06	58.083333333333336	0.11320754716981132
0.07	-0.02	12	0.07	63.625	0.07547169811320754
0.07	-0.02	12	0.08	48.54545454545455	0.05188679245283019
0.07	-0.02	12	0.09	45.857142857142854	0.0330188679245283
0.07	-0.02	12	0.1	44.857142857142854	0.0330188679245283
0.07	-0.02	12	0.11	55.4	0.02358490566037736
0.07	-0.02	12	0.12	40.8	0.02358490566037736
0.07	-0.02	12	0.13	56.0	0.018867924528301886
0.07	-0.02	12	0.14	59.6	0.02358490566037736
0.07	-0.02	12	0.15	63.0	0.018867924528301886
0.07	-0.02	13	0	39.942583732057415	0.9858490566037735
0.07	-0.02	13	0.01	39.78048780487805	0.9669811320754716
0.07	-0.02	13	0.02	42.58510638297872	0.8867924528301887
0.07	-0.02	13	0.03	47.65068493150685	0.6886792452830188
0.07	-0.02	13	0.04	53.705882352941174	0.4811320754716981
0.07	-0.02	13	0.05	60.07272727272727	0.25943396226415094
0.07	-0.02	13	0.06	58.78260869565217	0.10849056603773585
0.07	-0.02	13	0.07	56.666666666666664	0.08490566037735849
0.07	-0.02	13	0.08	55.09090909090909	0.05188679245283019
0.07	-0.02	13	0.09	52.111111111111114	0.04245283018867924
0.07	-0.02	13	0.1	61.666666666666664	0.02830188679245283
0.07	-0.02	13	0.11	53.2	0.02358490566037736
0.07	-0.02	13	0.12	57.57142857142857	0.0330188679245283
0.07	-0.02	13	0.13	54.6	0.02358490566037736
0.07	-0.02	13	0.14	68.0	0.02358490566037736
0.07	-0.02	13	0.15	60.2	0.02358490566037736
0.07	-0.02	14	0	39.942583732057415	0.9858490566037735
0.07	-0.02	14	0.01	39.84878048780488	0.9669811320754716
0.07	-0.02	14	0.02	42.452127659574465	0.8867924528301887
0.07	-0.02	14	0.03	47.986486486486484	0.6981132075471698
0.07	-0.02	14	0.04	54.22680412371134	0.45754716981132076
0.07	-0.02	14	0.05	58.68	0.2358490566037736
0.07	-0.02	14	0.06	62.65217391304348	0.10849056603773585
0.07	-0.02	14	0.07	57.53333333333333	0.07075471698113207
0.07	-0.02	14	0.08	43.72727272727273	0.05188679245283019
0.07	-0.02	14	0.09	53.625	0.03773584905660377
0.07	-0.02	14	0.1	55.5	0.02830188679245283
0.07	-0.02	14	0.11	57.333333333333336	0.02830188679245283
0.07	-0.02	14	0.12	66.16666666666667	0.02830188679245283
0.07	-0.02	14	0.13	55.75	0.018867924528301886
0.07	-0.02	14	0.14	47.0	0.018867924528301886
0.07	-0.02	14	0.15	56.5	0.018867924528301886
0.07	-0.02	15	0	39.942583732057415	0.9858490566037735
0.07	-0.02	15	0.01	39.8	0.9669811320754716
0.07	-0.02	15	0.02	43.13227513227513	0.8915094339622641
0.07	-0.02	15	0.03	48.36423841059602	0.7122641509433962
0.07	-0.02	15	0.04	53.193548387096776	0.4386792452830189
0.07	-0.02	15	0.05	57.7962962962963	0.25471698113207547
0.07	-0.02	15	0.06	57.59090909090909	0.10377358490566038
0.07	-0.02	15	0.07	61.6875	0.07547169811320754
0.07	-0.02	15	0.08	61.07692307692308	0.06132075471698113
0.07	-0.02	15	0.09	56.25	0.03773584905660377
0.07	-0.02	15	0.1	61.166666666666664	0.02830188679245283
0.07	-0.02	15	0.11	58.4	0.02358490566037736
0.07	-0.02	15	0.12	62.333333333333336	0.02830188679245283
0.07	-0.02	15	0.13	59.4	0.02358490566037736
0.07	-0.02	15	0.14	59.25	0.018867924528301886
0.07	-0.02	15	0.15	52.5	0.018867924528301886
0.07	-0.01	0	0	39.66985645933014	0.9858490566037735
0.07	-0.01	0	0.01	39.75247524752475	0.9528301886792453
0.07	-0.01	0	0.02	43.0	0.7452830188679245
0.07	-0.01	0	0.03	49.94949494949495	0.4669811320754717
0.07	-0.01	0	0.04	57.916666666666664	0.16981132075471697
0.07	-0.01	0	0.05	48.5	0.0660377358490566
0.07	-0.01	0	0.06	58.0	0.04245283018867924
0.07	-0.01	0	0.07	50.0	0.02358490566037736
0.07	-0.01	0	0.08	39.6	0.02358490566037736
0.07	-0.01	0	0.09	51.2	0.02358490566037736
0.07	-0.01	0	0.1	48.0	0.009433962264150943
0.07	-0.01	0	0.11	52.75	0.018867924528301886
0.07	-0.01	0	0.12	19.5	0.009433962264150943
0.07	-0.01	0	0.13	22.0	0.0047169811320754715
0.07	-0.01	0	0.14	16.0	0.009433962264150943
0.07	-0.01	0	0.15	23.0	0.0047169811320754715
0.07	-0.01	1	0	39.66985645933014	0.9858490566037735
0.07	-0.01	1	0.01	39.89054726368159	0.9481132075471698
0.07	-0.01	1	0.02	42.534591194968556	0.75
0.07	-0.01	1	0.03	48.628865979381445	0.45754716981132076
0.07	-0.01	1	0.04	56.916666666666664	0.16981132075471697
0.07	-0.01	1	0.05	49.714285714285715	0.0660377358490566
0.07	-0.01	1	0.06	64.88888888888889	0.04245283018867924
0.07	-0.01	1	0.07	55.5	0.03773584905660377
0.07	-0.01	1	0.08	46.8	0.02358490566037736
0.07	-0.01	1	0.09	40.333333333333336	0.02830188679245283
0.07	-0.01	1	0.1	51.666666666666664	0.014150943396226415
0.07	-0.01	1	0.11	49.0	0.009433962264150943
0.07	-0.01	1	0.12	51.0	0.009433962264150943
0.07	-0.01	1	0.13	22.0	0.0047169811320754715
0.07	-0.01	1	0.14	19.0	0.0047169811320754715
0.07	-0.01	1	0.15	17.0	0.0047169811320754715
0.07	-0.01	2	0	39.66985645933014	0.9858490566037735
0.07	-0.01	2	0.01	39.90547263681592	0.9481132075471698
0.07	-0.01	2	0.02	43.58083832335329	0.7877358490566038
0.07	-0.01	2	0.03	50.145833333333336	0.4528301886792453
0.07	-0.01	2	0.04	57.68292682926829	0.19339622641509435
0.07	-0.01	2	0.05	53.11764705882353	0.08018867924528301
0.07	-0.01	2	0.06	59.75	0.03773584905660377
0.07	-0.01	2	0.07	53.166666666666664	0.02830188679245283
0.07	-0.01	2	0.08	49.2	0.02358490566037736
0.07	-0.01	2	0.09	47.25	0.018867924528301886
0.07	-0.01	2	0.1	44.5	0.009433962264150943
0.07	-0.01	2	0.11	36.666666666666664	0.014150943396226415
0.07	-0.01	2	0.12	16.0	0.0047169811320754715
0.07	-0.01	2	0.13	21.0	0.0047169811320754715
0.07	-0.01	2	0.14	17.0	0.0047169811320754715
0.07	-0.01	2	0.15	14.0	0.0047169811320754715
0.07	-0.01	3	0	39.66985645933014	0.9858490566037735
0.07	-0.01	3	0.01	39.28358208955224	0.9481132075471698
0.07	-0.01	3	0.02	43.396341463414636	0.7735849056603774
0.07	-0.01	3	0.03	49.32258064516129	0.4386792452830189
0.07	-0.01	3	0.04	57.775	0.18867924528301888
0.07	-0.01	3	0.05	62.73684210526316	0.08962264150943396
0.07	-0.01	3	0.06	55.714285714285715	0.0330188679245283
0.07	-0.01	3	0.07	60.833333333333336	0.02830188679245283
0.07	-0.01	3	0.08	53.6	0.02358490566037736
0.07	-0.01	3	0.09	25.833333333333332	0.02830188679245283
0.07	-0.01	3	0.1	39.0	0.009433962264150943
0.07	-0.01	3	0.11	46.5	0.009433962264150943
0.07	-0.01	3	0.12	14.5	0.009433962264150943
0.07	-0.01	3	0.13	49.5	0.009433962264150943
0.07	-0.01	3	0.14	15.0	0.0047169811320754715
0.07	-0.01	3	0.15	18.0	0.0047169811320754715
0.07	-0.01	4	0	39.66985645933014	0.9858490566037735
0.07	-0.01	4	0.01	39.17326732673267	0.9528301886792453
0.07	-0.01	4	0.02	43.24074074074074	0.7641509433962265
0.07	-0.01	4	0.03	48.739583333333336	0.4528301886792453
0.07	-0.01	4	0.04	56.333333333333336	0.19811320754716982
0.07	-0.01	4	0.05	55.0	0.0660377358490566
0.07	-0.01	4	0.06	57.6	0.04716981132075472
0.07	-0.01	4	0.07	50.5	0.02830188679245283
0.07	-0.01	4	0.08	50.25	0.018867924528301886
0.07	-0.01	4	0.09	53.666666666666664	0.02830188679245283
0.07	-0.01	4	0.1	56.333333333333336	0.014150943396226415
0.07	-0.01	4	0.11	44.5	0.009433962264150943
0.07	-0.01	4	0.12	44.666666666666664	0.014150943396226415
0.07	-0.01	4	0.13	15.0	0.0047169811320754715
0.07	-0.01	4	0.14	12.75	0.018867924528301886
0.07	-0.01	4	0.15	15.0	0.009433962264150943
0.07	-0.01	5	0	39.66985645933014	0.9858490566037735
0.07	-0.01	5	0.01	39.64356435643565	0.9528301886792453
0.07	-0.01	5	0.02	43.982142857142854	0.7924528301886793
0.07	-0.01	5	0.03	48.333333333333336	0.4669811320754717
0.07	-0.01	5	0.04	57.35897435897436	0.18396226415094338
0.07	-0.01	5	0.05	56.375	0.07547169811320754
0.07	-0.01	5	0.06	62.55555555555556	0.04245283018867924
0.07	-0.01	5	0.07	50.8	0.02358490566037736
0.07	-0.01	5	0.08	57.2	0.02358490566037736
0.07	-0.01	5	0.09	66.0	0.02358490566037736
0.07	-0.01	5	0.1	55.0	0.014150943396226415
0.07	-0.01	5	0.11	52.2	0.02358490566037736
0.07	-0.01	5	0.12	17.0	0.0047169811320754715
0.07	-0.01	5	0.13	22.0	0.0047169811320754715
0.07	-0.01	5	0.14	18.0	0.0047169811320754715
0.07	-0.01	5	0.15	14.333333333333334	0.014150943396226415
0.07	-0.01	6	0	39.66985645933014	0.9858490566037735
0.07	-0.01	6	0.01	39.791044776119406	0.9481132075471698
0.07	-0.01	6	0.02	42.67080745341615	0.7594339622641509
0.07	-0.01	6	0.03	50.34653465346535	0.47641509433962265
0.07	-0.01	6	0.04	57.166666666666664	0.19811320754716982
0.07	-0.01	6	0.05	52.92857142857143	0.0660377358490566
0.07	-0.01	6	0.06	46.75	0.03773584905660377
0.07	-0.01	6	0.07	60.0	0.02830188679245283
0.07	-0.01	6	0.08	38.4	0.02358490566037736
0.07	-0.01	6	0.09	50.2	0.02358490566037736
0.07	-0.01	6	0.1	58.0	0.018867924528301886
0.07	-0.01	6	0.11	58.333333333333336	0.014150943396226415
0.07	-0.01	6	0.12	24.0	0.009433962264150943
0.07	-0.01	6	0.13	38.0	0.014150943396226415
0.07	-0.01	6	0.14	14.0	0.0047169811320754715
0.07	-0.01	6	0.15	16.0	0.0047169811320754715
0.07	-0.01	7	0	39.66985645933014	0.9858490566037735
0.07	-0.01	7	0.01	40.00990099009901	0.9528301886792453
0.07	-0.01	7	0.02	42.58385093167702	0.7594339622641509
0.07	-0.01	7	0.03	48.19387755102041	0.46226415094339623
0.07	-0.01	7	0.04	55.82051282051282	0.18396226415094338
0.07	-0.01	7	0.05	52.0	0.0660377358490566
0.07	-0.01	7	0.06	60.0	0.03773584905660377
0.07	-0.01	7	0.07	48.285714285714285	0.0330188679245283
0.07	-0.01	7	0.08	64.0	0.02358490566037736
0.07	-0.01	7	0.09	44.75	0.018867924528301886
0.07	-0.01	7	0.1	63.0	0.018867924528301886
0.07	-0.01	7	0.11	40.0	0.009433962264150943
0.07	-0.01	7	0.12	52.0	0.009433962264150943
0.07	-0.01	7	0.13	13.5	0.009433962264150943
0.07	-0.01	7	0.14	14.0	0.0047169811320754715
0.07	-0.01	7	0.15	21.0	0.0047169811320754715
0.07	-0.01	8	0	39.66985645933014	0.9858490566037735
0.07	-0.01	8	0.01	39.92574257425743	0.9528301886792453
0.07	-0.01	8	0.02	43.14110429447853	0.7688679245283019
0.07	-0.01	8	0.03	48.01960784313726	0.4811320754716981
0.07	-0.01	8	0.04	55.92307692307692	0.18396226415094338
0.07	-0.01	8	0.05	56.625	0.07547169811320754
0.07	-0.01	8	0.06	55.6	0.04716981132075472
0.07	-0.01	8	0.07	51.5	0.02830188679245283
0.07	-0.01	8	0.08	46.8	0.02358490566037736
0.07	-0.01	8	0.09	51.0	0.014150943396226415
0.07	-0.01	8	0.1	43.5	0.009433962264150943
0.07	-0.01	8	0.11	42.0	0.009433962264150943
0.07	-0.01	8	0.12	15.0	0.009433962264150943
0.07	-0.01	8	0.13	56.5	0.009433962264150943
0.07	-0.01	8	0.14	14.0	0.0047169811320754715
0.07	-0.01	8	0.15	19.5	0.009433962264150943
0.07	-0.01	9	0	39.66985645933014	0.9858490566037735
0.07	-0.01	9	0.01	39.95049504950495	0.9528301886792453
0.07	-0.01	9	0.02	42.85	0.7547169811320755
0.07	-0.01	9	0.03	49.552083333333336	0.4528301886792453
0.07	-0.01	9	0.04	53.18421052631579	0.1792452830188679
0.07	-0.01	9	0.05	57.94444444444444	0.08490566037735849
0.07	-0.01	9	0.06	55.6	0.04716981132075472
0.07	-0.01	9	0.07	45.5	0.02830188679245283
0.07	-0.01	9	0.08	52.6	0.02358490566037736
0.07	-0.01	9	0.09	49.0	0.02358490566037736
0.07	-0.01	9	0.1	57.333333333333336	0.014150943396226415
0.07	-0.01	9	0.11	56.666666666666664	0.014150943396226415
0.07	-0.01	9	0.12	49.0	0.009433962264150943
0.07	-0.01	9	0.13	15.0	0.009433962264150943
0.07	-0.01	9	0.14	24.0	0.0047169811320754715
0.07	-0.01	9	0.15	18.0	0.0047169811320754715
0.07	-0.01	10	0	39.66985645933014	0.9858490566037735
0.07	-0.01	10	0.01	39.69651741293532	0.9481132075471698
0.07	-0.01	10	0.02	43.82248520710059	0.7971698113207547
0.07	-0.01	10	0.03	48.208333333333336	0.4528301886792453
0.07	-0.01	10	0.04	54.07692307692308	0.18396226415094338
0.07	-0.01	10	0.05	59.9375	0.07547169811320754
0.07	-0.01	10	0.06	61.44444444444444	0.04245283018867924
0.07	-0.01	10	0.07	42.0	0.02358490566037736
0.07	-0.01	10	0.08	50.0	0.02358490566037736
0.07	-0.01	10	0.09	55.25	0.018867924528301886
0.07	-0.01	10	0.1	31.666666666666668	0.014150943396226415
0.07	-0.01	10	0.11	45.0	0.009433962264150943
0.07	-0.01	10	0.12	66.0	0.014150943396226415
0.07	-0.01	10	0.13	35.25	0.018867924528301886
0.07	-0.01	10	0.14	15.0	0.0047169811320754715
0.07	-0.01	10	0.15	15.0	0.0047169811320754715
0.07	-0.01	11	0	39.66985645933014	0.9858490566037735
0.07	-0.01	11	0.01	40.21782178217822	0.9528301886792453
0.07	-0.01	11	0.02	43.23780487804878	0.7735849056603774
0.07	-0.01	11	0.03	50.05940594059406	0.47641509433962265
0.07	-0.01	11	0.04	54.475	0.18867924528301888
0.07	-0.01	11	0.05	51.4	0.07075471698113207
0.07	-0.01	11	0.06	61.0	0.04245283018867924
0.07	-0.01	11	0.07	44.714285714285715	0.0330188679245283
0.07	-0.01	11	0.08	52.5	0.018867924528301886
0.07	-0.01	11	0.09	30.75	0.018867924528301886
0.07	-0.01	11	0.1	58.666666666666664	0.014150943396226415
0.07	-0.01	11	0.11	47.0	0.009433962264150943
0.07	-0.01	11	0.12	53.0	0.009433962264150943
0.07	-0.01	11	0.13	16.0	0.014150943396226415
0.07	-0.01	11	0.14	14.0	0.0047169811320754715
0.07	-0.01	11	0.15	19.0	0.0047169811320754715
0.07	-0.01	12	0	39.66985645933014	0.9858490566037735
0.07	-0.01	12	0.01	39.57213930348259	0.9481132075471698
0.07	-0.01	12	0.02	43.02395209580838	0.7877358490566038
0.07	-0.01	12	0.03	49.75757575757576	0.4669811320754717
0.07	-0.01	12	0.04	52.142857142857146	0.1650943396226415
0.07	-0.01	12	0.05	49.76923076923077	0.06132075471698113
0.07	-0.01	12	0.06	55.9	0.04716981132075472
0.07	-0.01	12	0.07	50.0	0.03773584905660377
0.07	-0.01	12	0.08	51.166666666666664	0.02830188679245283
0.07	-0.01	12	0.09	37.0	0.018867924528301886
0.07	-0.01	12	0.1	55.333333333333336	0.014150943396226415
0.07	-0.01	12	0.11	51.0	0.018867924528301886
0.07	-0.01	12	0.12	40.0	0.009433962264150943
0.07	-0.01	12	0.13	21.0	0.0047169811320754715
0.07	-0.01	12	0.14	13.0	0.009433962264150943
0.07	-0.01	12	0.15	19.0	0.0047169811320754715
0.07	-0.01	13	0	39.66985645933014	0.9858490566037735
0.07	-0.01	13	0.01	39.81094527363184	0.9481132075471698
0.07	-0.01	13	0.02	43.420731707317074	0.7735849056603774
0.07	-0.01	13	0.03	49.96808510638298	0.44339622641509435
0.07	-0.01	13	0.04	53.45945945945946	0.17452830188679244
0.07	-0.01	13	0.05	59.0	0.08018867924528301
0.07	-0.01	13	0.06	58.375	0.03773584905660377
0.07	-0.01	13	0.07	50.5	0.02830188679245283
0.07	-0.01	13	0.08	62.0	0.02830188679245283
0.07	-0.01	13	0.09	61.8	0.02358490566037736
0.07	-0.01	13	0.1	38.4	0.02358490566037736
0.07	-0.01	13	0.11	46.5	0.018867924528301886
0.07	-0.01	13	0.12	35.666666666666664	0.014150943396226415
0.07	-0.01	13	0.13	20.0	0.0047169811320754715
0.07	-0.01	13	0.14	24.0	0.0047169811320754715
0.07	-0.01	13	0.15	17.0	0.0047169811320754715
0.07	-0.01	14	0	39.66985645933014	0.9858490566037735
0.07	-0.01	14	0.01	40.15841584158416	0.9528301886792453
0.07	-0.01	14	0.02	42.90963855421687	0.7830188679245284
0.07	-0.01	14	0.03	50.088235294117645	0.4811320754716981
0.07	-0.01	14	0.04	58.94736842105263	0.1792452830188679
0.07	-0.01	14	0.05	57.285714285714285	0.0660377358490566
0.07	-0.01	14	0.06	62.9	0.04716981132075472
0.07	-0.01	14	0.07	41.57142857142857	0.0330188679245283
0.07	-0.01	14	0.08	59.0	0.02358490566037736
0.07	-0.01	14	0.09	53.0	0.018867924528301886
0.07	-0.01	14	0.1	51.333333333333336	0.014150943396226415
0.07	-0.01	14	0.11	69.66666666666667	0.014150943396226415
0.07	-0.01	14	0.12	14.0	0.0047169811320754715
0.07	-0.01	14	0.13	12.0	0.0047169811320754715
0.07	-0.01	14	0.14	17.0	0.009433962264150943
0.07	-0.01	14	0.15	22.0	0.0047169811320754715
0.07	-0.01	15	0	39.66985645933014	0.9858490566037735
0.07	-0.01	15	0.01	39.698019801980195	0.9528301886792453
0.07	-0.01	15	0.02	43.4311377245509	0.7877358490566038
0.07	-0.01	15	0.03	47.71844660194175	0.4858490566037736
0.07	-0.01	15	0.04	57.486486486486484	0.17452830188679244
0.07	-0.01	15	0.05	55.0	0.08018867924528301
0.07	-0.01	15	0.06	53.375	0.03773584905660377
0.07	-0.01	15	0.07	49.714285714285715	0.0330188679245283
0.07	-0.01	15	0.08	51.333333333333336	0.02830188679245283
0.07	-0.01	15	0.09	47.0	0.02358490566037736
0.07	-0.01	15	0.1	47.75	0.018867924528301886
0.07	-0.01	15	0.11	22.0	0.0047169811320754715
0.07	-0.01	15	0.12	22.0	0.0047169811320754715
0.07	-0.01	15	0.13	19.0	0.0047169811320754715
0.07	-0.01	15	0.14	15.5	0.009433962264150943
0.07	-0.01	15	0.15	18.0	0.0047169811320754715
0.07	0.0	0	0	38.37864077669903	0.9716981132075472
0.07	0.0	0	0.01	39.86451612903226	0.7311320754716981
0.07	0.0	0	0.02	47.907407407407405	0.25471698113207547
0.07	0.0	0	0.03	56.214285714285715	0.0660377358490566
0.07	0.0	0	0.04	48.142857142857146	0.0330188679245283
0.07	0.0	0	0.05	36.8	0.02358490566037736
