NPhone_Decay	WtoW_Weight	Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0.07	-0.005	8	0.1	45.0	0.009433962264150943
0.07	-0.005	8	0.11	14.0	0.009433962264150943
0.07	-0.005	8	0.12	35.5	0.018867924528301886
0.07	-0.005	8	0.13	16.0	0.009433962264150943
0.07	-0.005	8	0.14	54.0	0.009433962264150943
0.07	-0.005	8	0.15	42.0	0.014150943396226415
0.07	-0.005	9	0	38.7952380952381	0.9905660377358491
0.07	-0.005	9	0.01	39.38942307692308	0.9811320754716981
0.07	-0.005	9	0.02	43.16577540106952	0.8820754716981132
0.07	-0.005	9	0.03	47.791044776119406	0.6320754716981132
0.07	-0.005	9	0.04	50.6	0.330188679245283
0.07	-0.005	9	0.05	52.476190476190474	0.09905660377358491
0.07	-0.005	9	0.06	45.0	0.04716981132075472
0.07	-0.005	9	0.07	46.166666666666664	0.02830188679245283
0.07	-0.005	9	0.08	35.25	0.018867924528301886
0.07	-0.005	9	0.09	44.5	0.009433962264150943
0.07	-0.005	9	0.1	46.666666666666664	0.014150943396226415
0.07	-0.005	9	0.11	49.0	0.009433962264150943
0.07	-0.005	9	0.12	51.5	0.009433962264150943
0.07	-0.005	9	0.13	21.0	0.0047169811320754715
0.07	-0.005	9	0.14	40.0	0.014150943396226415
0.07	-0.005	9	0.15	19.0	0.0047169811320754715
0.07	-0.005	10	0	38.7952380952381	0.9905660377358491
0.07	-0.005	10	0.01	39.16826923076923	0.9811320754716981
0.07	-0.005	10	0.02	42.9572192513369	0.8820754716981132
0.07	-0.005	10	0.03	47.278195488721806	0.6273584905660378
0.07	-0.005	10	0.04	52.594202898550726	0.32547169811320753
0.07	-0.005	10	0.05	51.91304347826087	0.10849056603773585
0.07	-0.005	10	0.06	50.0	0.04716981132075472
0.07	-0.005	10	0.07	43.75	0.018867924528301886
0.07	-0.005	10	0.08	18.0	0.009433962264150943
0.07	-0.005	10	0.09	32.0	0.018867924528301886
0.07	-0.005	10	0.1	54.5	0.009433962264150943
0.07	-0.005	10	0.11	17.0	0.009433962264150943
0.07	-0.005	10	0.12	42.666666666666664	0.014150943396226415
0.07	-0.005	10	0.13	18.0	0.0047169811320754715
0.07	-0.005	10	0.14	47.0	0.009433962264150943
0.07	-0.005	10	0.15	14.5	0.009433962264150943
0.07	-0.005	11	0	38.7952380952381	0.9905660377358491
0.07	-0.005	11	0.01	39.45192307692308	0.9811320754716981
0.07	-0.005	11	0.02	42.957671957671955	0.8915094339622641
0.07	-0.005	11	0.03	48.1021897810219	0.6462264150943396
0.07	-0.005	11	0.04	50.455882352941174	0.32075471698113206
0.07	-0.005	11	0.05	52.68181818181818	0.10377358490566038
0.07	-0.005	11	0.06	50.69230769230769	0.06132075471698113
0.07	-0.005	11	0.07	50.333333333333336	0.02830188679245283
0.07	-0.005	11	0.08	36.0	0.014150943396226415
0.07	-0.005	11	0.09	37.666666666666664	0.014150943396226415
0.07	-0.005	11	0.1	16.0	0.009433962264150943
0.07	-0.005	11	0.11	11.333333333333334	0.014150943396226415
0.07	-0.005	11	0.12	19.0	0.009433962264150943
0.07	-0.005	11	0.13	55.5	0.009433962264150943
0.07	-0.005	11	0.14	14.5	0.009433962264150943
0.07	-0.005	11	0.15	51.0	0.009433962264150943
0.07	-0.005	12	0	38.7952380952381	0.9905660377358491
0.07	-0.005	12	0.01	39.25480769230769	0.9811320754716981
0.07	-0.005	12	0.02	43.804232804232804	0.8915094339622641
0.07	-0.005	12	0.03	47.4	0.6367924528301887
0.07	-0.005	12	0.04	52.513888888888886	0.33962264150943394
0.07	-0.005	12	0.05	52.08695652173913	0.10849056603773585
0.07	-0.005	12	0.06	42.916666666666664	0.05660377358490566
0.07	-0.005	12	0.07	63.285714285714285	0.0330188679245283
0.07	-0.005	12	0.08	15.5	0.018867924528301886
0.07	-0.005	12	0.09	47.6	0.02358490566037736
0.07	-0.005	12	0.1	15.0	0.018867924528301886
0.07	-0.005	12	0.11	28.25	0.018867924528301886
0.07	-0.005	12	0.12	51.0	0.009433962264150943
0.07	-0.005	12	0.13	14.0	0.0047169811320754715
0.07	-0.005	12	0.14	17.5	0.009433962264150943
0.07	-0.005	12	0.15	13.0	0.014150943396226415
0.07	-0.005	13	0	38.7952380952381	0.9905660377358491
0.07	-0.005	13	0.01	39.50961538461539	0.9811320754716981
0.07	-0.005	13	0.02	42.85263157894737	0.8962264150943396
0.07	-0.005	13	0.03	47.15217391304348	0.6509433962264151
0.07	-0.005	13	0.04	52.4	0.330188679245283
0.07	-0.005	13	0.05	55.17391304347826	0.10849056603773585
0.07	-0.005	13	0.06	49.2	0.04716981132075472
0.07	-0.005	13	0.07	41.0	0.0330188679245283
0.07	-0.005	13	0.08	55.5	0.009433962264150943
0.07	-0.005	13	0.09	16.333333333333332	0.014150943396226415
0.07	-0.005	13	0.1	14.5	0.009433962264150943
0.07	-0.005	13	0.11	51.5	0.009433962264150943
0.07	-0.005	13	0.12	16.0	0.014150943396226415
0.07	-0.005	13	0.13	44.333333333333336	0.014150943396226415
0.07	-0.005	13	0.14	21.0	0.0047169811320754715
0.07	-0.005	13	0.15	15.666666666666666	0.014150943396226415
0.07	-0.005	14	0	38.7952380952381	0.9905660377358491
0.07	-0.005	14	0.01	39.38461538461539	0.9811320754716981
0.07	-0.005	14	0.02	42.86702127659574	0.8867924528301887
0.07	-0.005	14	0.03	47.54545454545455	0.6226415094339622
0.07	-0.005	14	0.04	50.76470588235294	0.32075471698113206
0.07	-0.005	14	0.05	47.25	0.11320754716981132
0.07	-0.005	14	0.06	53.2	0.04716981132075472
0.07	-0.005	14	0.07	39.0	0.03773584905660377
0.07	-0.005	14	0.08	57.0	0.014150943396226415
0.07	-0.005	14	0.09	51.0	0.009433962264150943
0.07	-0.005	14	0.1	56.0	0.009433962264150943
0.07	-0.005	14	0.11	57.0	0.009433962264150943
0.07	-0.005	14	0.12	17.5	0.009433962264150943
0.07	-0.005	14	0.13	37.0	0.014150943396226415
0.07	-0.005	14	0.14	17.0	0.009433962264150943
0.07	-0.005	14	0.15	62.5	0.009433962264150943
0.07	-0.005	15	0	38.7952380952381	0.9905660377358491
0.07	-0.005	15	0.01	39.31730769230769	0.9811320754716981
0.07	-0.005	15	0.02	42.736559139784944	0.8773584905660378
0.07	-0.005	15	0.03	46.88148148148148	0.6367924528301887
0.07	-0.005	15	0.04	51.647887323943664	0.33490566037735847
0.07	-0.005	15	0.05	49.77272727272727	0.10377358490566038
0.07	-0.005	15	0.06	42.8	0.04716981132075472
0.07	-0.005	15	0.07	33.5	0.03773584905660377
0.07	-0.005	15	0.08	17.666666666666668	0.014150943396226415
0.07	-0.005	15	0.09	34.0	0.018867924528301886
0.07	-0.005	15	0.1	16.5	0.018867924528301886
0.07	-0.005	15	0.11	22.0	0.0047169811320754715
0.07	-0.005	15	0.12	46.5	0.009433962264150943
0.07	-0.005	15	0.13	34.666666666666664	0.014150943396226415
0.07	-0.005	15	0.14	15.666666666666666	0.014150943396226415
0.07	-0.005	15	0.15	36.333333333333336	0.014150943396226415
0.07	-0.006	0	0	38.98571428571429	0.9905660377358491
0.07	-0.006	0	0.01	39.67788461538461	0.9811320754716981
0.07	-0.006	0	0.02	43.3475935828877	0.8820754716981132
0.07	-0.006	0	0.03	48.0	0.6084905660377359
0.07	-0.006	0	0.04	52.68115942028985	0.32547169811320753
0.07	-0.006	0	0.05	54.42857142857143	0.09905660377358491
0.07	-0.006	0	0.06	45.888888888888886	0.04245283018867924
0.07	-0.006	0	0.07	60.666666666666664	0.014150943396226415
0.07	-0.006	0	0.08	43.666666666666664	0.014150943396226415
0.07	-0.006	0	0.09	17.0	0.009433962264150943
0.07	-0.006	0	0.1	38.666666666666664	0.014150943396226415
0.07	-0.006	0	0.11	14.0	0.0047169811320754715
0.07	-0.006	0	0.12	48.666666666666664	0.014150943396226415
0.07	-0.006	0	0.13	13.0	0.0047169811320754715
0.07	-0.006	0	0.14	17.5	0.009433962264150943
0.07	-0.006	0	0.15	14.0	0.009433962264150943
0.07	-0.006	1	0	38.98571428571429	0.9905660377358491
0.07	-0.006	1	0.01	39.92307692307692	0.9811320754716981
0.07	-0.006	1	0.02	42.77173913043478	0.8679245283018868
0.07	-0.006	1	0.03	48.15079365079365	0.5943396226415094
0.07	-0.006	1	0.04	53.09230769230769	0.30660377358490565
0.07	-0.006	1	0.05	44.526315789473685	0.08962264150943396
0.07	-0.006	1	0.06	55.9	0.04716981132075472
0.07	-0.006	1	0.07	34.57142857142857	0.0330188679245283
0.07	-0.006	1	0.08	41.75	0.018867924528301886
0.07	-0.006	1	0.09	40.333333333333336	0.014150943396226415
0.07	-0.006	1	0.1	16.0	0.0047169811320754715
0.07	-0.006	1	0.11	50.0	0.009433962264150943
0.07	-0.006	1	0.12	15.5	0.018867924528301886
0.07	-0.006	1	0.13	13.0	0.009433962264150943
0.07	-0.006	1	0.14	19.0	0.009433962264150943
0.07	-0.006	1	0.15	15.5	0.009433962264150943
0.07	-0.006	2	0	38.98571428571429	0.9905660377358491
0.07	-0.006	2	0.01	39.79807692307692	0.9811320754716981
0.07	-0.006	2	0.02	43.47282608695652	0.8679245283018868
0.07	-0.006	2	0.03	48.196850393700785	0.5990566037735849
0.07	-0.006	2	0.04	51.7536231884058	0.32547169811320753
0.07	-0.006	2	0.05	53.27272727272727	0.10377358490566038
0.07	-0.006	2	0.06	40.0	0.04716981132075472
0.07	-0.006	2	0.07	46.375	0.03773584905660377
0.07	-0.006	2	0.08	41.333333333333336	0.014150943396226415
0.07	-0.006	2	0.09	45.333333333333336	0.014150943396226415
0.07	-0.006	2	0.1	50.5	0.009433962264150943
0.07	-0.006	2	0.11	15.5	0.009433962264150943
0.07	-0.006	2	0.12	23.0	0.0047169811320754715
0.07	-0.006	2	0.13	25.0	0.0047169811320754715
0.07	-0.006	2	0.14	12.0	0.009433962264150943
0.07	-0.006	2	0.15	21.0	0.0047169811320754715
0.07	-0.006	3	0	38.98571428571429	0.9905660377358491
0.07	-0.006	3	0.01	39.34134615384615	0.9811320754716981
0.07	-0.006	3	0.02	42.952127659574465	0.8867924528301887
0.07	-0.006	3	0.03	47.484375	0.6037735849056604
0.07	-0.006	3	0.04	53.36363636363637	0.3113207547169811
0.07	-0.006	3	0.05	43.72222222222222	0.08490566037735849
0.07	-0.006	3	0.06	49.72727272727273	0.05188679245283019
0.07	-0.006	3	0.07	60.5	0.018867924528301886
0.07	-0.006	3	0.08	30.8	0.02358490566037736
0.07	-0.006	3	0.09	50.5	0.009433962264150943
0.07	-0.006	3	0.1	25.0	0.0047169811320754715
0.07	-0.006	3	0.11	16.5	0.009433962264150943
0.07	-0.006	3	0.12	18.5	0.009433962264150943
0.07	-0.006	3	0.13	54.5	0.009433962264150943
0.07	-0.006	3	0.14	17.5	0.009433962264150943
0.07	-0.006	3	0.15	20.0	0.0047169811320754715
0.07	-0.006	4	0	38.98571428571429	0.9905660377358491
0.07	-0.006	4	0.01	39.83653846153846	0.9811320754716981
0.07	-0.006	4	0.02	42.85945945945946	0.8726415094339622
0.07	-0.006	4	0.03	46.890625	0.6037735849056604
0.07	-0.006	4	0.04	53.13846153846154	0.30660377358490565
0.07	-0.006	4	0.05	55.7	0.09433962264150944
0.07	-0.006	4	0.06	45.2	0.04716981132075472
0.07	-0.006	4	0.07	45.0	0.014150943396226415
0.07	-0.006	4	0.08	44.5	0.009433962264150943
0.07	-0.006	4	0.09	23.0	0.0047169811320754715
0.07	-0.006	4	0.1	51.5	0.009433962264150943
0.07	-0.006	4	0.11	20.0	0.009433962264150943
0.07	-0.006	4	0.12	16.5	0.009433962264150943
0.07	-0.006	4	0.13	16.0	0.009433962264150943
0.07	-0.006	4	0.14	14.0	0.0047169811320754715
0.07	-0.006	4	0.15	20.0	0.0047169811320754715
0.07	-0.006	5	0	38.98571428571429	0.9905660377358491
0.07	-0.006	5	0.01	39.91346153846154	0.9811320754716981
0.07	-0.006	5	0.02	43.65425531914894	0.8867924528301887
0.07	-0.006	5	0.03	47.715384615384615	0.6132075471698113
0.07	-0.006	5	0.04	52.515625	0.3018867924528302
0.07	-0.006	5	0.05	51.75	0.09433962264150944
0.07	-0.006	5	0.06	51.0	0.05188679245283019
0.07	-0.006	5	0.07	63.0	0.02358490566037736
0.07	-0.006	5	0.08	38.0	0.014150943396226415
0.07	-0.006	5	0.09	22.0	0.009433962264150943
0.07	-0.006	5	0.1	15.4	0.02358490566037736
0.07	-0.006	5	0.11	12.0	0.0047169811320754715
0.07	-0.006	5	0.12	18.5	0.009433962264150943
0.07	-0.006	5	0.13	13.0	0.0047169811320754715
0.07	-0.006	5	0.14	26.0	0.0047169811320754715
0.07	-0.006	5	0.15	20.0	0.0047169811320754715
0.07	-0.006	6	0	38.98571428571429	0.9905660377358491
0.07	-0.006	6	0.01	39.73076923076923	0.9811320754716981
0.07	-0.006	6	0.02	43.11827956989247	0.8773584905660378
0.07	-0.006	6	0.03	47.214285714285715	0.5943396226415094
0.07	-0.006	6	0.04	54.38709677419355	0.29245283018867924
0.07	-0.006	6	0.05	50.78947368421053	0.08962264150943396
0.07	-0.006	6	0.06	58.7	0.04716981132075472
0.07	-0.006	6	0.07	28.0	0.018867924528301886
0.07	-0.006	6	0.08	48.0	0.014150943396226415
0.07	-0.006	6	0.09	38.0	0.014150943396226415
0.07	-0.006	6	0.1	39.666666666666664	0.014150943396226415
0.07	-0.006	6	0.11	54.5	0.009433962264150943
0.07	-0.006	6	0.12	42.0	0.014150943396226415
0.07	-0.006	6	0.13	17.0	0.0047169811320754715
0.07	-0.006	6	0.14	14.0	0.0047169811320754715
0.07	-0.006	6	0.15	56.0	0.009433962264150943
0.07	-0.006	7	0	38.98571428571429	0.9905660377358491
0.07	-0.006	7	0.01	39.28365384615385	0.9811320754716981
0.07	-0.006	7	0.02	43.413978494623656	0.8773584905660378
0.07	-0.006	7	0.03	47.72868217054263	0.6084905660377359
0.07	-0.006	7	0.04	51.134328358208954	0.3160377358490566
0.07	-0.006	7	0.05	44.0	0.08962264150943396
0.07	-0.006	7	0.06	55.2	0.04716981132075472
0.07	-0.006	7	0.07	58.5	0.02830188679245283
0.07	-0.006	7	0.08	45.0	0.014150943396226415
0.07	-0.006	7	0.09	42.333333333333336	0.014150943396226415
0.07	-0.006	7	0.1	35.333333333333336	0.014150943396226415
0.07	-0.006	7	0.11	23.0	0.0047169811320754715
0.07	-0.006	7	0.12	23.0	0.0047169811320754715
0.07	-0.006	7	0.13	37.666666666666664	0.014150943396226415
0.07	-0.006	7	0.14	16.0	0.009433962264150943
0.07	-0.006	7	0.15	14.0	0.0047169811320754715
0.07	-0.006	8	0	38.98571428571429	0.9905660377358491
0.07	-0.006	8	0.01	39.60096153846154	0.9811320754716981
0.07	-0.006	8	0.02	43.02162162162162	0.8726415094339622
0.07	-0.006	8	0.03	47.656488549618324	0.6179245283018868
0.07	-0.006	8	0.04	53.417910447761194	0.3160377358490566
0.07	-0.006	8	0.05	50.36363636363637	0.10377358490566038
0.07	-0.006	8	0.06	40.57142857142857	0.0330188679245283
0.07	-0.006	8	0.07	61.857142857142854	0.0330188679245283
0.07	-0.006	8	0.08	25.0	0.014150943396226415
0.07	-0.006	8	0.09	44.333333333333336	0.014150943396226415
0.07	-0.006	8	0.1	18.333333333333332	0.014150943396226415
0.07	-0.006	8	0.11	17.666666666666668	0.014150943396226415
0.07	-0.006	8	0.12	17.5	0.009433962264150943
0.07	-0.006	8	0.13	20.0	0.009433962264150943
0.07	-0.006	8	0.14	43.0	0.014150943396226415
0.07	-0.006	8	0.15	16.5	0.009433962264150943
0.07	-0.006	9	0	38.98571428571429	0.9905660377358491
0.07	-0.006	9	0.01	39.64423076923077	0.9811320754716981
0.07	-0.006	9	0.02	43.287234042553195	0.8867924528301887
0.07	-0.006	9	0.03	47.7265625	0.6037735849056604
0.07	-0.006	9	0.04	53.87301587301587	0.2971698113207547
0.07	-0.006	9	0.05	47.23529411764706	0.08018867924528301
0.07	-0.006	9	0.06	53.3	0.04716981132075472
0.07	-0.006	9	0.07	43.75	0.018867924528301886
0.07	-0.006	9	0.08	45.5	0.009433962264150943
0.07	-0.006	9	0.09	32.5	0.018867924528301886
0.07	-0.006	9	0.1	11.0	0.0047169811320754715
0.07	-0.006	9	0.11	13.666666666666666	0.014150943396226415
0.07	-0.006	9	0.12	16.5	0.009433962264150943
0.07	-0.006	9	0.13	12.5	0.009433962264150943
0.07	-0.006	9	0.14	18.5	0.009433962264150943
0.07	-0.006	9	0.15	53.0	0.009433962264150943
0.07	-0.006	10	0	38.98571428571429	0.9905660377358491
0.07	-0.006	10	0.01	39.15384615384615	0.9811320754716981
0.07	-0.006	10	0.02	42.87700534759358	0.8820754716981132
0.07	-0.006	10	0.03	49.1031746031746	0.5943396226415094
0.07	-0.006	10	0.04	52.13235294117647	0.32075471698113206
0.07	-0.006	10	0.05	51.1578947368421	0.08962264150943396
0.07	-0.006	10	0.06	51.90909090909091	0.05188679245283019
0.07	-0.006	10	0.07	70.2	0.02358490566037736
0.07	-0.006	10	0.08	40.333333333333336	0.014150943396226415
0.07	-0.006	10	0.09	42.666666666666664	0.014150943396226415
0.07	-0.006	10	0.1	14.5	0.009433962264150943
0.07	-0.006	10	0.11	55.0	0.009433962264150943
0.07	-0.006	10	0.12	17.0	0.0047169811320754715
0.07	-0.006	10	0.13	21.0	0.0047169811320754715
0.07	-0.006	10	0.14	17.0	0.009433962264150943
0.07	-0.006	10	0.15	21.0	0.0047169811320754715
0.07	-0.006	11	0	38.98571428571429	0.9905660377358491
0.07	-0.006	11	0.01	39.67788461538461	0.9811320754716981
0.07	-0.006	11	0.02	43.784946236559136	0.8773584905660378
0.07	-0.006	11	0.03	48.6171875	0.6037735849056604
0.07	-0.006	11	0.04	53.45454545454545	0.3113207547169811
0.07	-0.006	11	0.05	53.30434782608695	0.10849056603773585
0.07	-0.006	11	0.06	58.77777777777778	0.04245283018867924
0.07	-0.006	11	0.07	41.333333333333336	0.014150943396226415
0.07	-0.006	11	0.08	52.5	0.009433962264150943
0.07	-0.006	11	0.09	15.0	0.014150943396226415
0.07	-0.006	11	0.1	51.5	0.009433962264150943
0.07	-0.006	11	0.11	12.0	0.0047169811320754715
0.07	-0.006	11	0.12	26.0	0.0047169811320754715
0.07	-0.006	11	0.13	15.0	0.009433962264150943
0.07	-0.006	11	0.14	15.0	0.0047169811320754715
0.07	-0.006	11	0.15	16.0	0.009433962264150943
0.07	-0.006	12	0	38.98571428571429	0.9905660377358491
0.07	-0.006	12	0.01	39.57211538461539	0.9811320754716981
0.07	-0.006	12	0.02	43.0	0.8820754716981132
0.07	-0.006	12	0.03	47.717557251908396	0.6179245283018868
0.07	-0.006	12	0.04	53.296875	0.3018867924528302
0.07	-0.006	12	0.05	51.15	0.09433962264150944
0.07	-0.006	12	0.06	55.2	0.04716981132075472
0.07	-0.006	12	0.07	68.0	0.02358490566037736
0.07	-0.006	12	0.08	14.5	0.018867924528301886
0.07	-0.006	12	0.09	21.5	0.009433962264150943
0.07	-0.006	12	0.1	17.0	0.018867924528301886
0.07	-0.006	12	0.11	49.0	0.009433962264150943
0.07	-0.006	12	0.12	21.0	0.0047169811320754715
0.07	-0.006	12	0.13	19.0	0.0047169811320754715
0.07	-0.006	12	0.14	16.0	0.009433962264150943
0.07	-0.006	12	0.15	14.0	0.009433962264150943
0.07	-0.006	13	0	38.98571428571429	0.9905660377358491
0.07	-0.006	13	0.01	39.40865384615385	0.9811320754716981
0.07	-0.006	13	0.02	43.406417112299465	0.8820754716981132
0.07	-0.006	13	0.03	47.908396946564885	0.6179245283018868
0.07	-0.006	13	0.04	50.96774193548387	0.29245283018867924
0.07	-0.006	13	0.05	49.63157894736842	0.08962264150943396
0.07	-0.006	13	0.06	47.1	0.04716981132075472
0.07	-0.006	13	0.07	71.5	0.018867924528301886
0.07	-0.006	13	0.08	38.333333333333336	0.014150943396226415
0.07	-0.006	13	0.09	30.8	0.02358490566037736
0.07	-0.006	13	0.1	16.333333333333332	0.014150943396226415
0.07	-0.006	13	0.11	12.5	0.009433962264150943
0.07	-0.006	13	0.12	16.5	0.009433962264150943
0.07	-0.006	13	0.13	55.0	0.009433962264150943
0.07	-0.006	13	0.14	24.0	0.0047169811320754715
0.07	-0.006	13	0.15	17.0	0.009433962264150943
0.07	-0.006	14	0	38.98571428571429	0.9905660377358491
0.07	-0.006	14	0.01	39.63461538461539	0.9811320754716981
0.07	-0.006	14	0.02	43.526881720430104	0.8773584905660378
0.07	-0.006	14	0.03	48.45238095238095	0.5943396226415094
0.07	-0.006	14	0.04	55.411764705882355	0.32075471698113206
0.07	-0.006	14	0.05	54.0	0.11320754716981132
0.07	-0.006	14	0.06	45.77777777777778	0.04245283018867924
0.07	-0.006	14	0.07	56.666666666666664	0.02830188679245283
0.07	-0.006	14	0.08	62.666666666666664	0.014150943396226415
0.07	-0.006	14	0.09	42.0	0.014150943396226415
0.07	-0.006	14	0.1	15.5	0.009433962264150943
0.07	-0.006	14	0.11	18.0	0.014150943396226415
0.07	-0.006	14	0.12	21.5	0.009433962264150943
0.07	-0.006	14	0.13	25.0	0.0047169811320754715
0.07	-0.006	14	0.14	26.0	0.0047169811320754715
0.07	-0.006	14	0.15	20.0	0.0047169811320754715
0.07	-0.006	15	0	38.98571428571429	0.9905660377358491
0.07	-0.006	15	0.01	39.91346153846154	0.9811320754716981
0.07	-0.006	15	0.02	43.145161290322584	0.8773584905660378
0.07	-0.006	15	0.03	47.2	0.589622641509434
0.07	-0.006	15	0.04	52.435483870967744	0.29245283018867924
0.07	-0.006	15	0.05	54.76190476190476	0.09905660377358491
0.07	-0.006	15	0.06	43.333333333333336	0.04245283018867924
0.07	-0.006	15	0.07	59.6	0.02358490566037736
0.07	-0.006	15	0.08	69.33333333333333	0.014150943396226415
0.07	-0.006	15	0.09	15.0	0.014150943396226415
0.07	-0.006	15	0.1	22.0	0.009433962264150943
0.07	-0.006	15	0.11	22.5	0.009433962264150943
0.07	-0.006	15	0.12	21.0	0.0047169811320754715
0.07	-0.006	15	0.13	50.5	0.009433962264150943
0.07	-0.006	15	0.14	14.0	0.0047169811320754715
0.07	-0.006	15	0.15	21.0	0.0047169811320754715
0.07	-0.007	0	0	39.13809523809524	0.9905660377358491
0.07	-0.007	0	0.01	40.26923076923077	0.9811320754716981
0.07	-0.007	0	0.02	43.58791208791209	0.8584905660377359
0.07	-0.007	0	0.03	48.728	0.589622641509434
0.07	-0.007	0	0.04	54.14035087719298	0.2688679245283019
0.07	-0.007	0	0.05	49.95	0.09433962264150944
0.07	-0.007	0	0.06	41.75	0.03773584905660377
0.07	-0.007	0	0.07	35.833333333333336	0.02830188679245283
0.07	-0.007	0	0.08	47.333333333333336	0.014150943396226415
0.07	-0.007	0	0.09	19.5	0.009433962264150943
0.07	-0.007	0	0.1	18.0	0.009433962264150943
0.07	-0.007	0	0.11	16.333333333333332	0.014150943396226415
0.07	-0.007	0	0.12	14.5	0.018867924528301886
0.07	-0.007	0	0.13	15.0	0.0047169811320754715
0.07	-0.007	0	0.14	16.0	0.0047169811320754715
0.07	-0.007	0	0.15	18.0	0.0047169811320754715
0.07	-0.007	1	0	39.13809523809524	0.9905660377358491
0.07	-0.007	1	0.01	39.88461538461539	0.9811320754716981
0.07	-0.007	1	0.02	43.81818181818182	0.8820754716981132
0.07	-0.007	1	0.03	48.11666666666667	0.5660377358490566
0.07	-0.007	1	0.04	51.85245901639344	0.28773584905660377
0.07	-0.007	1	0.05	51.473684210526315	0.08962264150943396
0.07	-0.007	1	0.06	56.0	0.04245283018867924
0.07	-0.007	1	0.07	44.25	0.018867924528301886
0.07	-0.007	1	0.08	44.5	0.009433962264150943
0.07	-0.007	1	0.09	39.333333333333336	0.014150943396226415
0.07	-0.007	1	0.1	25.0	0.0047169811320754715
0.07	-0.007	1	0.11	20.0	0.0047169811320754715
0.07	-0.007	1	0.12	14.0	0.0047169811320754715
0.07	-0.007	1	0.13	18.0	0.009433962264150943
0.07	-0.007	1	0.14	23.0	0.0047169811320754715
0.07	-0.007	1	0.15	16.0	0.009433962264150943
0.07	-0.007	2	0	39.13809523809524	0.9905660377358491
0.07	-0.007	2	0.01	39.99038461538461	0.9811320754716981
0.07	-0.007	2	0.02	43.806451612903224	0.8773584905660378
0.07	-0.007	2	0.03	48.73170731707317	0.5801886792452831
0.07	-0.007	2	0.04	54.354838709677416	0.29245283018867924
0.07	-0.007	2	0.05	52.44444444444444	0.08490566037735849
0.07	-0.007	2	0.06	56.0	0.03773584905660377
0.07	-0.007	2	0.07	63.0	0.018867924528301886
0.07	-0.007	2	0.08	60.333333333333336	0.014150943396226415
0.07	-0.007	2	0.09	17.0	0.0047169811320754715
0.07	-0.007	2	0.1	21.0	0.0047169811320754715
0.07	-0.007	2	0.11	22.0	0.009433962264150943
0.07	-0.007	2	0.12	17.0	0.0047169811320754715
0.07	-0.007	2	0.13	16.5	0.009433962264150943
0.07	-0.007	2	0.14	19.0	0.009433962264150943
0.07	-0.007	2	0.15	13.0	0.009433962264150943
0.07	-0.007	3	0	39.13809523809524	0.9905660377358491
0.07	-0.007	3	0.01	39.94230769230769	0.9811320754716981
0.07	-0.007	3	0.02	43.545945945945945	0.8726415094339622
0.07	-0.007	3	0.03	49.207692307692305	0.6132075471698113
0.07	-0.007	3	0.04	53.0	0.27358490566037735
0.07	-0.007	3	0.05	49.8421052631579	0.08962264150943396
0.07	-0.007	3	0.06	52.666666666666664	0.04245283018867924
0.07	-0.007	3	0.07	32.4	0.02358490566037736
0.07	-0.007	3	0.08	40.666666666666664	0.014150943396226415
0.07	-0.007	3	0.09	48.333333333333336	0.014150943396226415
0.07	-0.007	3	0.1	19.666666666666668	0.014150943396226415
0.07	-0.007	3	0.11	20.0	0.009433962264150943
0.07	-0.007	3	0.12	15.666666666666666	0.014150943396226415
0.07	-0.007	3	0.13	17.5	0.009433962264150943
0.07	-0.007	3	0.14	17.0	0.009433962264150943
0.07	-0.007	3	0.15	14.5	0.009433962264150943
0.07	-0.007	4	0	39.13809523809524	0.9905660377358491
0.07	-0.007	4	0.01	39.78846153846154	0.9811320754716981
0.07	-0.007	4	0.02	43.40217391304348	0.8679245283018868
0.07	-0.007	4	0.03	47.817460317460316	0.5943396226415094
0.07	-0.007	4	0.04	55.049180327868854	0.28773584905660377
0.07	-0.007	4	0.05	42.8421052631579	0.08962264150943396
0.07	-0.007	4	0.06	52.90909090909091	0.05188679245283019
0.07	-0.007	4	0.07	50.42857142857143	0.0330188679245283
0.07	-0.007	4	0.08	33.0	0.014150943396226415
0.07	-0.007	4	0.09	16.0	0.02358490566037736
0.07	-0.007	4	0.1	17.0	0.0047169811320754715
0.07	-0.007	4	0.11	17.333333333333332	0.014150943396226415
0.07	-0.007	4	0.12	24.0	0.0047169811320754715
0.07	-0.007	4	0.13	13.333333333333334	0.014150943396226415
0.07	-0.007	4	0.14	12.0	0.0047169811320754715
0.07	-0.007	4	0.15	13.0	0.014150943396226415
0.07	-0.007	5	0	39.13809523809524	0.9905660377358491
0.07	-0.007	5	0.01	39.68269230769231	0.9811320754716981
0.07	-0.007	5	0.02	44.383783783783784	0.8726415094339622
0.07	-0.007	5	0.03	48.943548387096776	0.5849056603773585
0.07	-0.007	5	0.04	54.95161290322581	0.29245283018867924
0.07	-0.007	5	0.05	49.411764705882355	0.08018867924528301
0.07	-0.007	5	0.06	48.0	0.04716981132075472
0.07	-0.007	5	0.07	60.0	0.018867924528301886
0.07	-0.007	5	0.08	25.0	0.0047169811320754715
0.07	-0.007	5	0.09	22.0	0.0047169811320754715
0.07	-0.007	5	0.1	17.0	0.0047169811320754715
0.07	-0.007	5	0.11	15.0	0.0047169811320754715
0.07	-0.007	5	0.12	25.0	0.0047169811320754715
