Feedback_Excitation	Feedback_Inhibition	Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0.13	0.0	19	0.6347236	0.029986966	0.029437477	0.62955946	0.28459215	0.26443732	0.28459215	0.26443732
0.13	0.0	20	0.64296436	0.03454216	0.03286407	0.6380063	0.29189286	0.268175	0.29189286	0.268175
0.13	0.0	21	0.65059924	0.039302044	0.036178462	0.6457267	0.30128366	0.27371725	0.30128366	0.27371725
0.13	0.0	22	0.65771747	0.044241168	0.039352708	0.65280783	0.3123647	0.2806813	0.3123647	0.2806813
0.13	0.0	23	0.6654638	0.0500018	0.043134935	0.6604428	0.3268479	0.29061785	0.3268479	0.29061785
0.13	0.0	24	0.67363226	0.056401286	0.04738406	0.66822153	0.34384602	0.30299422	0.34384602	0.30299422
0.13	0.0	25	0.6818261	0.063174866	0.051844366	0.6757721	0.36240724	0.31712875	0.36240724	0.31712875
0.13	0.0	26	0.68974096	0.07012276	0.056320455	0.68287027	0.38173997	0.33232686	0.38173997	0.33232686
0.13	0.0	27	0.697196	0.0771104	0.060658127	0.68942714	0.40066686	0.34750903	0.40066686	0.34750903
0.13	0.0	28	0.7040918	0.08404611	0.06475628	0.6953999	0.41885945	0.36232987	0.41885945	0.36232987
0.13	0.0	29	0.7103977	0.09087025	0.068538666	0.70077634	0.43611282	0.3765618	0.43611282	0.3765618
0.13	0.0	30	0.7161353	0.09759416	0.071971394	0.70557445	0.45230508	0.39003122	0.45230508	0.39003122
0.13	0.0	31	0.72132325	0.10422143	0.075044364	0.7098316	0.46738642	0.4026251	0.46738642	0.4026251
0.13	0.0	32	0.7259952	0.11077293	0.07779593	0.71359515	0.4813562	0.41432095	0.4813562	0.41432095
0.13	0.0	33	0.73033357	0.11729714	0.08029944	0.71716213	0.49452668	0.42513996	0.49436793	0.42569926
0.13	0.0	34	0.73437345	0.12380493	0.08258076	0.7205652	0.50700295	0.43503705	0.5063187	0.43685296
0.13	0.0	35	0.7380855	0.13028255	0.08476964	0.72376984	0.51875365	0.44397083	0.51714385	0.4477451
0.13	0.0	36	0.7414402	0.13670988	0.0869098	0.72672796	0.5297077	0.45191383	0.52685976	0.45828995
0.13	0.0	37	0.7444259	0.14307179	0.08900824	0.7294097	0.5398472	0.4588862	0.535558	0.46838778
0.13	0.0	38	0.7470562	0.14937714	0.09106562	0.7318252	0.54919034	0.46494684	0.54334503	0.47794992
0.13	0.0	39	0.74936056	0.15565518	0.09307961	0.733983	0.5577795	0.47018105	0.55032516	0.48691106
0.13	0.0	40	0.7513877	0.1619353	0.095053054	0.73589617	0.56566834	0.47468168	0.5566037	0.49526107
0.13	0.0	41	0.75317967	0.16824089	0.09699103	0.73758185	0.5729162	0.47854105	0.5622699	0.5030115
0.13	0.0	42	0.75476766	0.17459022	0.09890722	0.7390575	0.57958	0.4818425	0.5674181	0.51019627
0.13	0.0	43	0.7561841	0.18099794	0.10082382	0.74034035	0.5857351	0.4846795	0.5721344	0.5168443
0.13	0.0	44	0.75745285	0.18747476	0.102758236	0.7414524	0.5914515	0.4871506	0.57648563	0.5230141
0.13	0.0	45	0.758589	0.19402897	0.1047218	0.74241424	0.5967794	0.48932552	0.58051413	0.5287498
0.13	0.0	46	0.759603	0.20066646	0.10673635	0.743243	0.60175896	0.49125677	0.5842511	0.53408504
0.13	0.0	47	0.7605053	0.20739023	0.1088266	0.7439554	0.6064314	0.49298388	0.58772165	0.53904784
0.13	0.0	48	0.7613152	0.2142008	0.111010835	0.74457073	0.61083215	0.4945813	0.5909469	0.543663
0.13	0.0	49	0.7620458	0.22109425	0.11330361	0.7451019	0.61498034	0.4961084	0.59394515	0.5479534
0.13	0.0	50	0.7627045	0.22806436	0.11571748	0.74555874	0.618888	0.49761182	0.59673214	0.5519402
0.13	0.0	51	0.7633016	0.23510401	0.11826347	0.7459562	0.62256384	0.49912196	0.59932804	0.5556435
0.13	0.0	52	0.7638469	0.24220526	0.1209504	0.7463034	0.62602186	0.5006579	0.6017681	0.55908155
0.13	0.0	53	0.76434577	0.24935962	0.12378427	0.74660623	0.6292789	0.50222903	0.60407925	0.562269
0.13	0.0	54	0.764802	0.25655854	0.12677006	0.7468687	0.6323464	0.5038372	0.6062773	0.5652182
0.13	0.0	55	0.7652174	0.2637931	0.12991244	0.7470958	0.6352446	0.50547975	0.6083715	0.56794137
0.13	0.0	56	0.7655927	0.27105358	0.13321565	0.74729156	0.6379836	0.50714844	0.6103676	0.5704502
0.13	0.0	57	0.7659279	0.27833018	0.1366854	0.7474597	0.6405696	0.50883347	0.6122741	0.5727562
0.13	0.0	58	0.76622367	0.28561366	0.14032513	0.7476034	0.643007	0.510525	0.6141224	0.57489127
0.13	0.0	59	0.7664902	0.2928968	0.14413762	0.74772465	0.64529955	0.51221365	0.615942	0.5768853
0.13	0.0	60	0.766731	0.3001688	0.14812562	0.74782467	0.6474509	0.51389074	0.6177478	0.5787556
0.13	0.0	61	0.7669469	0.30741805	0.15229183	0.7479043	0.6494647	0.5155483	0.61954314	0.58051276
0.13	0.0	62	0.76713794	0.3146333	0.15663889	0.74796444	0.6513505	0.5171789	0.62132597	0.58216405
0.13	0.0	63	0.7673038	0.32180437	0.1611693	0.7480055	0.6531221	0.5187746	0.6230921	0.5837152
0.13	0.0	64	0.7674444	0.32892197	0.16588545	0.74802804	0.65480137	0.520347	0.62483644	0.5851714
0.13	0.0	65	0.7675656	0.33597818	0.17078954	0.74803245	0.6564094	0.52191514	0.6265538	0.58653736
0.13	0.0	66	0.7676758	0.34296465	0.17588362	0.74801904	0.65795505	0.5234867	0.62823945	0.58781767
0.13	0.0	67	0.76778567	0.3498714	0.18116875	0.74799204	0.65944064	0.52506334	0.62988925	0.58901906
0.13	0.0	68	0.7678986	0.3566855	0.18665189	0.7479552	0.6608727	0.52664346	0.6314993	0.5901474
0.13	0.0	69	0.76801497	0.3633935	0.19234204	0.74791145	0.6622578	0.5282225	0.6330664	0.59120756
0.13	0.0	70	0.76813376	0.36998367	0.19824716	0.7478647	0.6635983	0.52979386	0.634588	0.592204
0.13	0.0	71	0.7682538	0.37644544	0.20437154	0.74781656	0.6648946	0.53135055	0.6360621	0.5931406
0.13	0.0	72	0.7683739	0.38276964	0.21071741	0.74776864	0.6661464	0.53288585	0.6374873	0.594021
0.13	0.0	73	0.7684928	0.3889484	0.21728551	0.7477263	0.66735315	0.53439367	0.63886285	0.59484863
0.13	0.0	74	0.76860934	0.39497465	0.22407901	0.7476919	0.66851336	0.53586775	0.64018846	0.59562635
0.13	0.0	75	0.7687222	0.40084243	0.23110157	0.74766636	0.6696256	0.53730243	0.6414642	0.5963572
0.13	0.0	76	0.7688334	0.40654704	0.23835357	0.74764955	0.6706887	0.5386928	0.64269036	0.59704375
0.13	0.0	77	0.7689481	0.41208464	0.24582937	0.7476405	0.6717021	0.5400346	0.64386785	0.59768844
0.13	0.0	78	0.7690676	0.41745237	0.25352082	0.7476376	0.67266554	0.5413266	0.6449976	0.5982936
0.13	0.0	79	0.7691916	0.42264855	0.2614182	0.7476395	0.67357904	0.5425674	0.6460808	0.59886134
0.13	0.0	80	0.76931906	0.42767304	0.2695125	0.7476446	0.67444324	0.5437565	0.6471188	0.59939367
0.13	0.0	81	0.76944864	0.43252635	0.27780098	0.7476516	0.67525905	0.5448939	0.64811313	0.5998924
0.13	0.0	82	0.7695792	0.43720958	0.2862745	0.74765927	0.67602754	0.5459793	0.6490654	0.6003592
0.13	0.0	83	0.76970947	0.44172454	0.29491818	0.7476663	0.67675	0.54701245	0.6499772	0.60079575
0.13	0.0	84	0.76983833	0.44607314	0.30371425	0.7476716	0.6774281	0.5479928	0.6508503	0.60120344
0.13	0.0	85	0.769965	0.45025754	0.3126431	0.74767435	0.6780635	0.54892635	0.6516865	0.6015836
0.13	0.0	86	0.77008855	0.4542803	0.3216838	0.74767375	0.6786577	0.54982173	0.65248746	0.60193735
0.13	0.0	87	0.7702084	0.45814437	0.33081442	0.7476692	0.67921203	0.55068505	0.653255	0.6022658
0.13	0.0	88	0.7703241	0.46185297	0.34001222	0.7476602	0.6797278	0.5515206	0.65399075	0.60256964
0.13	0.0	89	0.7704352	0.4654097	0.34925336	0.74764633	0.68020636	0.5523312	0.6546962	0.60284966
0.13	0.0	90	0.7705413	0.4688182	0.3585135	0.747627	0.6806491	0.553119	0.6553731	0.6031063
0.13	0.0	91	0.7706419	0.47208235	0.3677681	0.74760187	0.6810576	0.5538853	0.6560284	0.60334015
0.13	0.0	92	0.77073675	0.4752062	0.376993	0.7475703	0.68143326	0.55463105	0.65666723	0.6035511
0.13	0.0	93	0.7708256	0.47819394	0.38616455	0.74753165	0.6817776	0.5553569	0.6572925	0.60373855
0.13	0.0	94	0.7709085	0.48104995	0.39526695	0.74748564	0.68209237	0.5560634	0.657906	0.60390204
0.13	0.0	95	0.7709851	0.48377866	0.4042863	0.7474319	0.68237984	0.55675083	0.6585089	0.604041
0.13	0.0	96	0.77105564	0.48638445	0.41320625	0.7473701	0.68264294	0.5574195	0.6591037	0.604155
0.13	0.0	97	0.7711201	0.48887178	0.42200962	0.74730015	0.682884	0.55806935	0.6596926	0.60424376
0.13	0.0	98	0.7711786	0.49124515	0.43067914	0.7472218	0.68310475	0.5587007	0.6602769	0.60430694
0.13	0.0	99	0.7712312	0.49350893	0.4391973	0.7471353	0.6833066	0.5593135	0.6608575	0.60434425
0.14	-0.15	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.14	-0.15	1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
0.14	-0.15	2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
0.14	-0.15	3	0.25111762	0.0	0.0	0.2482476	0.0	0.0	0.0	0.0
0.14	-0.15	4	0.30980396	0.0	0.0	0.30616027	0.0	0.0	0.0	0.0
0.14	-0.15	5	0.3597607	0.0	0.0	0.3550424	0.0	0.0	0.0	0.0
0.14	-0.15	6	0.40150598	0.0	0.0	0.3961538	0.0	0.0	0.0	0.0
0.14	-0.15	7	0.43632975	0.0	0.0	0.43063223	0.0	0.0	0.0	0.0
0.14	-0.15	8	0.46525198	0.0	0.0	0.45942917	0.0	0.0	0.0	0.0
0.14	-0.15	9	0.48916927	0.0	0.0	0.48338437	0.0	0.0	0.0	0.0
0.14	-0.15	10	0.5088937	0.0	0.0	0.5032393	0.1	0.1	0.1	0.1
0.14	-0.15	11	0.5251181	0.0	0.0	0.5196493	0.18	0.18	0.18	0.18
0.14	-0.15	12	0.5384412	0.0	0.0	0.5331777	0.2477556	0.2418106	0.2477556	0.2418106
0.14	-0.15	13	0.55030763	0.0	0.0	0.54516476	0.3022368	0.29225847	0.3022368	0.29225847
0.14	-0.15	14	0.561165	0.0	0.0	0.55606997	0.27693596	0.26276892	0.27693596	0.26276892
0.14	-0.15	15	0.5710158	0.0	0.0	0.56583965	0.2555752	0.23636688	0.2555752	0.23636688
0.14	-0.15	16	0.57981914	0.0	0.0	0.5744756	0.23697537	0.2125787	0.23697537	0.2125787
0.14	-0.15	17	0.58769554	0.0	0.0	0.58206344	0.22071506	0.19109875	0.22071506	0.19109875
0.14	-0.15	18	0.59474564	0.0	0.0	0.58872545	0.2064291	0.17168042	0.2064291	0.17168042
0.14	-0.15	19	0.6010845	0.0	0.0	0.59457564	0.19385087	0.15411533	0.19385087	0.15411533
0.14	-0.15	20	0.60681045	0.0	0.0	0.5997224	0.18279329	0.13822427	0.18279329	0.13822427
0.14	-0.15	21	0.61200285	0.0	0.0	0.6042603	0.17311099	0.123853415	0.17311099	0.123853415
0.14	-0.15	22	0.61671764	0.0	0.0	0.608286	0.16466637	0.11086509	0.16466637	0.11086509
0.14	-0.15	23	0.6217955	0.0	0.0	0.61266696	0.15774757	0.09914567	0.15774757	0.09914567
0.14	-0.15	24	0.6273527	0.0	0.0	0.6177906	0.15224655	0.0885777	0.15224655	0.0885777
0.14	-0.15	25	0.63315713	0.0	0.0	0.62347174	0.14793597	0.07904556	0.14793597	0.07904556
0.14	-0.15	26	0.6389938	0.0	0.0	0.6294525	0.14457263	0.07045224	0.14457263	0.07045224
0.14	-0.15	27	0.6447055	0.0	0.0	0.6355118	0.14184566	0.06270666	0.14184566	0.06270666
0.14	-0.15	28	0.6501833	0.0	0.0	0.641485	0.1394588	0.055742223	0.1394588	0.055742223
0.14	-0.15	29	0.65535116	0.0	0.0	0.647269	0.13723686	0.04949387	0.13723686	0.04949387
0.14	-0.15	30	0.66016155	0.0	0.0	0.6527777	0.1351002	0.043896608	0.1351002	0.043896608
0.14	-0.15	31	0.6645905	0.0	0.0	0.65795326	0.1329706	0.03889105	0.1329706	0.03889105
0.14	-0.15	32	0.6686402	0.0	0.0	0.6627561	0.13071781	0.034422684	0.13071781	0.034422684
0.14	-0.15	33	0.6723603	0.0	0.0	0.66724074	0.1282944	0.030433904	0.12809128	0.030445706
0.14	-0.15	34	0.6757735	0.0	0.0	0.67141885	0.12560305	0.026874568	0.12489861	0.026915612
0.14	-0.15	35	0.6788941	0.0	0.0	0.67527914	0.122602865	0.023699401	0.12105479	0.023787627
0.14	-0.15	36	0.68173385	0.0	0.0	0.6788133	0.11927756	0.020869238	0.11651422	0.021019872
0.14	-0.15	37	0.68430495	0.0	0.0	0.6820215	0.1156161	0.018349601	0.11124822	0.018573824
0.14	-0.15	38	0.68662214	0.0	0.0	0.6849131	0.11161795	0.016109379	0.10523726	0.01641428
0.14	-0.15	39	0.6887026	0.0	0.0	0.687515	0.10729065	0.01411955	0.09849259	0.014508745
0.14	-0.15	40	0.69056547	0.0	0.0	0.68985486	0.1026363	0.012354152	0.0910073	0.012828343
0.14	-0.15	41	0.6922306	0.0	0.0	0.69195783	0.09765601	0.010789888	0.08276229	0.011347233
0.14	-0.15	42	0.693718	0.0	0.0	0.6938477	0.092357494	0.009405852	0.074419685	0.010042052
0.14	-0.15	43	0.695047	0.0	0.0	0.69554704	0.08677381	0.008182989	0.066783465	0.008892128
0.14	-0.15	44	0.69624484	0.0	0.0	0.6970769	0.080927655	0.007104344	0.05980677	0.007878995
0.14	-0.15	45	0.69733167	0.0	0.0	0.6984571	0.07483572	0.0061546965	0.05344608	0.006986192
0.14	-0.15	46	0.69832313	0.0	0.0	0.69970536	0.068512894	0.0053203055	0.047659706	0.0061992323
0.14	-0.15	47	0.6992321	0.0	0.0	0.70083815	0.061972	0.0045887413	0.04240744	0.0055053956
0.14	-0.15	48	0.7000688	0.0	0.0	0.7018701	0.05573839	0.003948756	0.037650887	0.004893474
0.14	-0.15	49	0.7008419	0.0	0.0	0.7028142	0.0500805	0.0033901723	0.03335339	0.004353599
0.14	-0.15	50	0.7015588	0.0	0.0	0.7036822	0.044951327	0.0029037518	0.029479977	0.0038770873
0.14	-0.15	51	0.7022259	0.0	0.0	0.7044839	0.040307183	0.0024811588	0.025997344	0.0034562994
0.14	-0.15	52	0.7028526	0.0	0.0	0.70522845	0.03610738	0.0021148957	0.02287384	0.00308452
0.14	-0.15	53	0.7034457	0.0	0.0	0.7059296	0.032314084	0.0017982312	0.020079464	0.0027558473
0.14	-0.15	54	0.7040094	0.0	0.0	0.7065958	0.028892139	0.0015251342	0.017585903	0.0024650912
0.14	-0.15	55	0.70454645	0.0	0.0	0.7072326	0.02580894	0.0012902134	0.01536654	0.0022076862
0.14	-0.15	56	0.7050586	0.0	0.0	0.7078433	0.023034282	0.0010886596	0.01339635	0.0019796279
0.14	-0.15	57	0.7055471	0.0	0.0	0.7084303	0.020540237	0.00091619283	0.0116519	0.0017774036
0.14	-0.15	58	0.7060131	0.0	0.0	0.7089952	0.018301025	0.00076901406	0.010111335	0.0015979321
0.14	-0.15	59	0.7064612	0.0	0.0	0.70953935	0.016292889	0.00064375973	0.008754352	0.0016696113
0.14	-0.15	60	0.70689464	0.0	0.0	0.71006376	0.0144939795	0.00053745985	0.007562167	0.0029631355
0.14	-0.15	61	0.7073146	0.0	0.0	0.71056926	0.012884238	0.00044749957	0.006517455	0.0053773094
0.14	-0.15	62	0.70772165	0.0	0.0	0.7110566	0.011445104	0.00037158906	0.0056042625	0.008822253
0.14	-0.15	63	0.7081156	0.0	0.0	0.7115264	0.010159904	0.00030771334	0.004807996	0.0132172825
0.14	-0.15	64	0.7084962	0.0	0.0	0.71197927	0.009013597	0.0002541113	0.004115375	0.018489113
0.14	-0.15	65	0.7088631	0.0	0.0	0.7124158	0.007992401	0.00020925704	0.0035143704	0.024570446
0.14	-0.15	66	0.709216	0.0	0.0	0.7128364	0.0070835985	0.0001718335	0.002994127	0.031398833
0.14	-0.15	67	0.7095548	0.0	0.0	0.7132416	0.006275573	0.00014070375	0.0025448874	0.03891568
0.14	-0.15	68	0.7098793	0.0	0.0	0.71363163	0.005557784	0.00011488786	0.0021579077	0.04706558
0.14	-0.15	69	0.7101896	0.0	0.0	0.714007	0.0049206805	9.354393e-05	0.0018253789	0.05579571
0.14	-0.15	70	0.71048564	0.0	0.0	0.7143681	0.004355625	7.595106e-05	0.0015403469	0.0650554
0.14	-0.15	71	0.7107648	0.0	0.0	0.7147152	0.003854819	6.149414e-05	0.0012966357	0.07479698
0.14	-0.15	72	0.7110231	0.0	0.0	0.7150486	0.0034112383	4.9650203e-05	0.0010887672	0.08498203
0.14	-0.15	73	0.7112582	0.0	0.0	0.7153686	0.0030185645	3.9976247e-05	0.0009119135	0.095571905
0.14	-0.15	74	0.7114689	0.0	0.0	0.7156756	0.0026711265	3.2098393e-05	0.0007618296	0.10652797
0.14	-0.15	75	0.7116545	0.0	0.0	0.7159697	0.0023638436	2.570227e-05	0.0006347924	0.11781175
0.14	-0.15	76	0.711815	0.0	0.0	0.71625125	0.0020921216	2.0525027e-05	0.00052754476	0.12938513
0.14	-0.15	77	0.71195066	0.0	0.0	0.71652067	0.0018518255	1.6347498e-05	0.00043724477	0.14121053
0.14	-0.15	78	0.712062	0.0	0.0	0.71677804	0.0016392879	1.2987099e-05	0.00036141937	0.15325105
0.14	-0.15	79	0.71214974	0.0	0.0	0.7170237	0.0014512783	1.0292146e-05	0.00029792252	0.16547067
0.14	-0.15	80	0.7122146	0.0	0.0	0.71725917	0.0012849482	8.137167e-06	0.0002449005	0.17782459
0.14	-0.15	81	0.7122574	0.0	0.0	0.71748745	0.0011377838	6.418823e-06	0.00020075399	0.19026297
0.14	-0.15	82	0.712279	0.0	0.0	0.71771	0.0010075653	5.052354e-06	0.00016410355	0.20274521
0.14	-0.15	83	0.7122805	0.0	0.0	0.7179273	0.00089233223	3.9685297e-06	0.00013376532	0.21523294
0.14	-0.15	84	0.71226275	0.0	0.0	0.71813935	0.0007903521	3.1110274e-06	0.000108726286	0.22769012
0.14	-0.15	85	0.71222675	0.0	0.0	0.718346	0.0007000936	2.4342014e-06	8.812227e-05	0.24008325
0.14	-0.15	86	0.7121735	0.0	0.0	0.71854687	0.0006202031	1.9011966e-06	7.121843e-05	0.25238144
0.14	-0.15	87	0.71210396	0.0	0.0	0.71874166	0.000549484	1.4823597e-06	5.7391895e-05	0.26455656
0.14	-0.15	88	0.71201897	0.0	0.0	0.71893	0.00048687815	1.1539141e-06	4.6116536e-05	0.27658328
0.14	-0.15	89	0.71191937	0.0	0.0	0.7191117	0.00043145003	8.968558e-07	3.6949397e-05	0.28843907
0.14	-0.15	90	0.7118062	0.0	0.0	0.71928656	0.00038237224	6.960423e-07	2.9518842e-05	0.30010417
0.14	-0.15	91	0.7116803	0.0	0.0	0.71945447	0.00033891317	5.394435e-07	2.3514269e-05	0.3115587
0.14	-0.15	92	0.7115425	0.0	0.0	0.71961534	0.00030042586	4.1752784e-07	1.8677447e-05	0.3227664
0.14	-0.15	93	0.7113937	0.0	0.0	0.71976924	0.00026633812	3.2276375e-07	1.4793583e-05	0.3336978
0.14	-0.15	94	0.7112345	0.0	0.0	0.7199162	0.00023614393	2.4921442e-07	1.1684753e-05	0.34432644
0.14	-0.15	95	0.71106577	0.0	0.0	0.7200563	0.00020939573	1.9221113e-07	9.20425e-06	0.35461915
0.14	-0.15	96	0.71088827	0.0	0.0	0.7201897	0.0001856977	1.4809059e-07	7.231274e-06	0.36455166
0.14	-0.15	97	0.71070266	0.0	0.0	0.7203164	0.00016469973	1.1398434e-07	5.666768e-06	0.37410727
0.14	-0.15	98	0.7105096	0.0	0.0	0.7204368	0.00014609208	8.765076e-08	4.429843e-06	0.3832757
0.14	-0.15	99	0.71030974	0.0	0.0	0.72055095	0.0001296008	6.734134e-08	3.4547188e-06	0.39205202
0.14	-0.14	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.14	-0.14	1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
0.14	-0.14	2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
0.14	-0.14	3	0.25111762	0.0	0.0	0.2482476	0.0	0.0	0.0	0.0
0.14	-0.14	4	0.30980396	0.0	0.0	0.30616027	0.0	0.0	0.0	0.0
0.14	-0.14	5	0.35976827	0.0	0.0	0.35504484	0.0	0.0	0.0	0.0
0.14	-0.14	6	0.4015154	0.0	0.0	0.39615783	0.0	0.0	0.0	0.0
0.14	-0.14	7	0.43634027	0.0	0.0	0.43063718	0.0	0.0	0.0	0.0
0.14	-0.14	8	0.4652627	0.0	0.0	0.45943445	0.0	0.0	0.0	0.0
0.14	-0.14	9	0.4891798	0.0	0.0	0.48338968	0.0	0.0	0.0	0.0
0.14	-0.14	10	0.5089037	0.0	0.0	0.5032444	0.1	0.1	0.1	0.1
0.14	-0.14	11	0.5251273	0.0	0.0	0.51965415	0.18	0.18	0.18	0.18
0.14	-0.14	12	0.5384495	0.0	0.0	0.53318214	0.248018	0.24227801	0.248018	0.24227801
0.14	-0.14	13	0.55034965	0.0	0.0	0.5451946	0.30294967	0.29332238	0.30294967	0.29332238
0.14	-0.14	14	0.56127214	0.0	0.0	0.55614984	0.27823943	0.2642236	0.27823943	0.2642236
0.14	-0.14	15	0.57119924	0.0	0.0	0.5659739	0.25760522	0.23857376	0.25760522	0.23857376
0.14	-0.14	16	0.58008677	0.0	0.0	0.5746692	0.23979206	0.21551453	0.23979206	0.21551453
0.14	-0.14	17	0.5880524	0.0	0.0	0.58231634	0.22436626	0.1945892	0.22436626	0.1945892
0.14	-0.14	18	0.59519064	0.0	0.0	0.5890366	0.2109518	0.17543392	0.2109518	0.17543392
0.14	-0.14	19	0.6016165	0.0	0.0	0.59494275	0.19926465	0.15785678	0.19926465	0.15785678
0.14	-0.14	20	0.60742545	0.0	0.0	0.60014343	0.18911007	0.14193046	0.18911007	0.14193046
0.14	-0.14	21	0.61269134	0.0	0.0	0.60473496	0.18033317	0.12750289	0.18033317	0.12750289
0.14	-0.14	22	0.6174654	0.0	0.0	0.6088139	0.17279267	0.114437334	0.17279267	0.114437334
0.14	-0.14	23	0.6226206	0.0	0.0	0.61326736	0.166865	0.10263617	0.166865	0.10263617
0.14	-0.14	24	0.628263	0.0	0.0	0.618479	0.16245738	0.091981806	0.16245738	0.091981806
0.14	-0.14	25	0.6341483	0.0	0.0	0.62425274	0.15932201	0.08235673	0.15932201	0.08235673
0.14	-0.14	26	0.64005315	0.0	0.0	0.6303204	0.15720488	0.07366059	0.15720488	0.07366059
0.14	-0.14	27	0.64581716	0.0	0.0	0.63644767	0.15570559	0.0657995	0.15570559	0.0657995
0.14	-0.14	28	0.65132403	0.0	0.0	0.6424679	0.1545117	0.058708016	0.1545117	0.058708016
0.14	-0.14	29	0.6564991	0.0	0.0	0.6482732	0.15345106	0.0523214	0.15345106	0.0523214
0.14	-0.14	30	0.66129607	0.0	0.0	0.6537814	0.15245101	0.046577673	0.15245101	0.046577673
0.14	-0.14	31	0.6657034	0.0	0.0	0.6589355	0.15144902	0.041420005	0.15144902	0.041420005
0.14	-0.14	32	0.6697204	0.0	0.0	0.6637007	0.15034272	0.03679775	0.15034272	0.03679775
0.14	-0.14	33	0.6734048	0.0	0.0	0.668156	0.14911228	0.03265403	0.14886579	0.032669444
0.14	-0.14	34	0.6767864	0.0	0.0	0.6723279	0.1476891	0.028939573	0.14683792	0.028992694
0.14	-0.14	35	0.67989045	0.0	0.0	0.6762111	0.14605503	0.025610087	0.1441904	0.02572391
0.14	-0.14	36	0.6827301	0.0	0.0	0.67979157	0.14420661	0.022627812	0.14089054	0.022821931
0.14	-0.14	37	0.685313	0.0	0.0	0.68306357	0.14214416	0.019959627	0.13691942	0.020248663
0.14	-0.14	38	0.6876502	0.0	0.0	0.68603754	0.13983591	0.017575502	0.13225025	0.017969113
0.14	-0.14	39	0.68975616	0.0	0.0	0.6887356	0.1372359	0.015448363	0.12683186	0.015951736
0.14	-0.14	40	0.69164777	0.0	0.0	0.6911788	0.1343422	0.013553077	0.12065571	0.014167212
0.14	-0.14	41	0.6933434	0.0	0.0	0.69338846	0.13116887	0.011866823	0.11371522	0.012589236
0.14	-0.14	42	0.6948653	0.0	0.0	0.69538563	0.12772572	0.010369088	0.10600763	0.011194202
0.14	-0.14	43	0.69623995	0.0	0.0	0.6971911	0.1240356	0.00904109	0.097534604	0.009960979
0.14	-0.14	44	0.69748783	0.0	0.0	0.69882494	0.12012438	0.007865789	0.08828666	0.008870885
0.14	-0.14	45	0.6986251	0.0	0.0	0.70030606	0.116015196	0.006827746	0.079343244	0.0079070935
0.14	-0.14	46	0.6996653	0.0	0.0	0.70165193	0.11172839	0.005912924	0.071155004	0.0070547787
0.14	-0.14	47	0.7006197	0.0	0.0	0.7028786	0.10728168	0.005108543	0.063673936	0.006300826
0.14	-0.14	48	0.70149803	0.0	0.0	0.7040005	0.10269031	0.0044029574	0.05685409	0.00563363
0.14	-0.14	49	0.70230854	0.0	0.0	0.7050304	0.09796739	0.0037855601	0.050651364	0.0050429315
0.14	-0.14	50	0.70306104	0.0	0.0	0.7059796	0.093124166	0.0032466978	0.04502336	0.004519675
0.14	-0.14	51	0.70376515	0.0	0.0	0.70686466	0.08817024	0.0027775995	0.039929345	0.004055874
0.14	-0.14	52	0.7044271	0.0	0.0	0.7076964	0.08311385	0.002370311	0.035330217	0.00364449
0.14	-0.14	53	0.70505095	0.0	0.0	0.70848185	0.0779621	0.0020176356	0.031188501	0.0032793246
0.14	-0.14	54	0.7056396	0.0	0.0	0.709226	0.072727464	0.0017130653	0.027468443	0.0040158425
0.14	-0.14	55	0.7061957	0.0	0.0	0.70993245	0.06742194	0.0014507489	0.024135916	0.005964543
0.14	-0.14	56	0.70672584	0.0	0.0	0.71060395	0.062056154	0.0012254426	0.0211583	0.00902885
0.14	-0.14	57	0.7072335	0.0	0.0	0.71124256	0.056639582	0.00103246	0.018504621	0.013121284
0.14	-0.14	58	0.70772016	0.0	0.0	0.71185017	0.051180765	0.00086762424	0.01614567	0.018161554
0.14	-0.14	59	0.7081867	0.0	0.0	0.71242833	0.046042442	0.0007272247	0.014054059	0.02407514
0.14	-0.14	60	0.70862985	0.0	0.0	0.7129785	0.04139226	0.00060797506	0.012204221	0.030792063
0.14	-0.14	61	0.70904464	0.0	0.0	0.7135018	0.037187308	0.0005069737	0.010572402	0.03824606
0.14	-0.14	62	0.70942795	0.0	0.0	0.71399945	0.033388622	0.00042166052	0.009136613	0.04637385
0.14	-0.14	63	0.70977795	0.0	0.0	0.7144724	0.029961137	0.00034978433	0.007876578	0.05511465
0.14	-0.14	64	0.7100937	0.0	0.0	0.71492183	0.026872013	0.00028939196	0.0067736646	0.0644098
0.14	-0.14	65	0.71037483	0.0	0.0	0.71534836	0.024090488	0.00023879162	0.005810813	0.07420256
0.14	-0.14	66	0.71062183	0.0	0.0	0.71575296	0.021588076	0.00019651762	0.004972455	0.084437974
0.14	-0.14	67	0.710835	0.0	0.0	0.7161365	0.019338636	0.00016130168	0.00424442	0.095064774
