TARGET	LEX	AWP	AGSD	LUCEK	ACT	AccType	Acc	RT	RTlength	Length	UP	RTup	TARGET	COH	NB	RHY1	RHY2	EMBED	xEMBED	COHshort	COHlong	COHeq	DEL	ADD	SUB
kapi	slex	0.3	0	20	Activation	Abz	1	47	29	4	4	0	kapi	6	2	1	3	3	1	2	2	2	1	0	1
kapi	slex	0.3	0	20	Activation	Diff	1	48	29	4	4	0	kapi	6	2	1	3	3	1	2	2	2	1	0	1
kapi	slex	0.3	0	20	Activation	CDiff	1	58	29	4	4	0	kapi	6	2	1	3	3	1	2	2	2	1	0	1
kapi	slex	0.3	0	20	Probability	Peak	1	100	29	4	4	0	kapi	6	2	1	3	3	1	2	2	2	1	0	1
kapi	slex	0.3	0	20	Probability	Max	1	40	29	4	4	0	kapi	6	2	1	3	3	1	2	2	2	1	0	1
kapi	slex	0.3	0	20	Probability	Abz	1	51	29	4	4	0	kapi	6	2	1	3	3	1	2	2	2	1	0	1
kapi	slex	0.3	0	20	Probability	Diff	1	41	29	4	4	0	kapi	6	2	1	3	3	1	2	2	2	1	0	1
kapi	slex	0.3	0	20	Probability	CDiff	1	48	29	4	4	0	kapi	6	2	1	3	3	1	2	2	2	1	0	1
kap	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	kap	6	9	7	21	1	2	0	4	2	0	2	7
kap	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	kap	6	9	7	21	1	2	0	4	2	0	2	7
kap	slex	0.3	0	20	Activation	Abz	1	48	23	3	3	0	kap	6	9	7	21	1	2	0	4	2	0	2	7
kap	slex	0.3	0	20	Activation	Diff	1	38	23	3	3	0	kap	6	9	7	21	1	2	0	4	2	0	2	7
kap	slex	0.3	0	20	Activation	CDiff	1	53	23	3	3	0	kap	6	9	7	21	1	2	0	4	2	0	2	7
kap	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	kap	6	9	7	21	1	2	0	4	2	0	2	7
kap	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	kap	6	9	7	21	1	2	0	4	2	0	2	7
kap	slex	0.3	0	20	Probability	Abz	1	49	23	3	3	0	kap	6	9	7	21	1	2	0	4	2	0	2	7
kap	slex	0.3	0	20	Probability	Diff	1	35	23	3	3	0	kap	6	9	7	21	1	2	0	4	2	0	2	7
kap	slex	0.3	0	20	Probability	CDiff	1	46	23	3	3	0	kap	6	9	7	21	1	2	0	4	2	0	2	7
kard	slex	0.3	0	20	Activation	Peak	1	100	29	4	4	0	kard	6	3	2	2	3	1	2	2	2	1	0	2
kard	slex	0.3	0	20	Activation	Max	1	43	29	4	4	0	kard	6	3	2	2	3	1	2	2	2	1	0	2
kard	slex	0.3	0	20	Activation	Abz	1	48	29	4	4	0	kard	6	3	2	2	3	1	2	2	2	1	0	2
kard	slex	0.3	0	20	Activation	Diff	1	48	29	4	4	0	kard	6	3	2	2	3	1	2	2	2	1	0	2
kard	slex	0.3	0	20	Activation	CDiff	1	62	29	4	4	0	kard	6	3	2	2	3	1	2	2	2	1	0	2
kard	slex	0.3	0	20	Probability	Peak	1	100	29	4	4	0	kard	6	3	2	2	3	1	2	2	2	1	0	2
kard	slex	0.3	0	20	Probability	Max	1	43	29	4	4	0	kard	6	3	2	2	3	1	2	2	2	1	0	2
kard	slex	0.3	0	20	Probability	Abz	1	50	29	4	4	0	kard	6	3	2	2	3	1	2	2	2	1	0	2
kard	slex	0.3	0	20	Probability	Diff	1	44	29	4	4	0	kard	6	3	2	2	3	1	2	2	2	1	0	2
kard	slex	0.3	0	20	Probability	CDiff	1	44	29	4	4	0	kard	6	3	2	2	3	1	2	2	2	1	0	2
karpxt	slex	0.3	0	20	Activation	Peak	1	80	41	6	4	12	karpxt	6	1	1	1	5	1	5	0	1	0	0	1
karpxt	slex	0.3	0	20	Activation	Max	1	42	41	6	4	12	karpxt	6	1	1	1	5	1	5	0	1	0	0	1
karpxt	slex	0.3	0	20	Activation	Abz	1	45	41	6	4	12	karpxt	6	1	1	1	5	1	5	0	1	0	0	1
karpxt	slex	0.3	0	20	Activation	Diff	1	45	41	6	4	12	karpxt	6	1	1	1	5	1	5	0	1	0	0	1
karpxt	slex	0.3	0	20	Activation	CDiff	1	55	41	6	4	12	karpxt	6	1	1	1	5	1	5	0	1	0	0	1
karpxt	slex	0.3	0	20	Probability	Peak	1	80	41	6	4	12	karpxt	6	1	1	1	5	1	5	0	1	0	0	1
karpxt	slex	0.3	0	20	Probability	Max	1	42	41	6	4	12	karpxt	6	1	1	1	5	1	5	0	1	0	0	1
karpxt	slex	0.3	0	20	Probability	Abz	1	46	41	6	4	12	karpxt	6	1	1	1	5	1	5	0	1	0	0	1
karpxt	slex	0.3	0	20	Probability	Diff	1	43	41	6	4	12	karpxt	6	1	1	1	5	1	5	0	1	0	0	1
karpxt	slex	0.3	0	20	Probability	CDiff	1	43	41	6	4	12	karpxt	6	1	1	1	5	1	5	0	1	0	0	1
kar	slex	0.3	0	20	Activation	Peak	1	95	23	3	3	0	kar	6	8	7	8	2	4	0	4	2	1	2	5
kar	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	kar	6	8	7	8	2	4	0	4	2	1	2	5
kar	slex	0.3	0	20	Activation	Abz	1	47	23	3	3	0	kar	6	8	7	8	2	4	0	4	2	1	2	5
kar	slex	0.3	0	20	Activation	Diff	1	32	23	3	3	0	kar	6	8	7	8	2	4	0	4	2	1	2	5
kar	slex	0.3	0	20	Activation	CDiff	1	66	23	3	3	0	kar	6	8	7	8	2	4	0	4	2	1	2	5
kar	slex	0.3	0	20	Probability	Peak	1	99	23	3	3	0	kar	6	8	7	8	2	4	0	4	2	1	2	5
kar	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	kar	6	8	7	8	2	4	0	4	2	1	2	5
kar	slex	0.3	0	20	Probability	Abz	1	47	23	3	3	0	kar	6	8	7	8	2	4	0	4	2	1	2	5
kar	slex	0.3	0	20	Probability	Diff	1	34	23	3	3	0	kar	6	8	7	8	2	4	0	4	2	1	2	5
kar	slex	0.3	0	20	Probability	CDiff	1	45	23	3	3	0	kar	6	8	7	8	2	4	0	4	2	1	2	5
kip	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	kip	2	8	7	21	2	1	1	0	1	1	1	6
kip	slex	0.3	0	20	Activation	Max	1	33	23	3	3	0	kip	2	8	7	21	2	1	1	0	1	1	1	6
kip	slex	0.3	0	20	Activation	Abz	1	47	23	3	3	0	kip	2	8	7	21	2	1	1	0	1	1	1	6
kip	slex	0.3	0	20	Activation	Diff	1	45	23	3	3	0	kip	2	8	7	21	2	1	1	0	1	1	1	6
kip	slex	0.3	0	20	Activation	CDiff	1	59	23	3	3	0	kip	2	8	7	21	2	1	1	0	1	1	1	6
kip	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	kip	2	8	7	21	2	1	1	0	1	1	1	6
kip	slex	0.3	0	20	Probability	Max	1	33	23	3	3	0	kip	2	8	7	21	2	1	1	0	1	1	1	6
kip	slex	0.3	0	20	Probability	Abz	1	49	23	3	3	0	kip	2	8	7	21	2	1	1	0	1	1	1	6
kip	slex	0.3	0	20	Probability	Diff	1	36	23	3	3	0	kip	2	8	7	21	2	1	1	0	1	1	1	6
kip	slex	0.3	0	20	Probability	CDiff	1	49	23	3	3	0	kip	2	8	7	21	2	1	1	0	1	1	1	6
ki	slex	0.3	0	20	Activation	Peak	1	74	17	2	2	0	ki	2	7	7	2	1	3	0	1	1	0	1	6
ki	slex	0.3	0	20	Activation	Max	1	17	17	2	2	0	ki	2	7	7	2	1	3	0	1	1	0	1	6
ki	slex	0.3	0	20	Activation	Abz	0	NA	17	2	2	0	ki	2	7	7	2	1	3	0	1	1	0	1	6
ki	slex	0.3	0	20	Activation	Diff	1	38	17	2	2	0	ki	2	7	7	2	1	3	0	1	1	0	1	6
ki	slex	0.3	0	20	Activation	CDiff	1	54	17	2	2	0	ki	2	7	7	2	1	3	0	1	1	0	1	6
ki	slex	0.3	0	20	Probability	Peak	1	79	17	2	2	0	ki	2	7	7	2	1	3	0	1	1	0	1	6
ki	slex	0.3	0	20	Probability	Max	1	17	17	2	2	0	ki	2	7	7	2	1	3	0	1	1	0	1	6
ki	slex	0.3	0	20	Probability	Abz	1	68	17	2	2	0	ki	2	7	7	2	1	3	0	1	1	0	1	6
ki	slex	0.3	0	20	Probability	Diff	1	34	17	2	2	0	ki	2	7	7	2	1	3	0	1	1	0	1	6
ki	slex	0.3	0	20	Probability	CDiff	1	49	17	2	2	0	ki	2	7	7	2	1	3	0	1	1	0	1	6
klak	slex	0.3	0	20	Activation	Peak	1	100	29	4	3	6	klak	3	3	3	6	2	1	1	0	2	1	0	2
klak	slex	0.3	0	20	Activation	Max	1	34	29	4	3	6	klak	3	3	3	6	2	1	1	0	2	1	0	2
klak	slex	0.3	0	20	Activation	Abz	1	42	29	4	3	6	klak	3	3	3	6	2	1	1	0	2	1	0	2
klak	slex	0.3	0	20	Activation	Diff	1	37	29	4	3	6	klak	3	3	3	6	2	1	1	0	2	1	0	2
klak	slex	0.3	0	20	Activation	CDiff	1	59	29	4	3	6	klak	3	3	3	6	2	1	1	0	2	1	0	2
klak	slex	0.3	0	20	Probability	Peak	1	100	29	4	3	6	klak	3	3	3	6	2	1	1	0	2	1	0	2
klak	slex	0.3	0	20	Probability	Max	1	34	29	4	3	6	klak	3	3	3	6	2	1	1	0	2	1	0	2
klak	slex	0.3	0	20	Probability	Abz	1	42	29	4	3	6	klak	3	3	3	6	2	1	1	0	2	1	0	2
klak	slex	0.3	0	20	Probability	Diff	1	36	29	4	3	6	klak	3	3	3	6	2	1	1	0	2	1	0	2
klak	slex	0.3	0	20	Probability	CDiff	1	44	29	4	3	6	klak	3	3	3	6	2	1	1	0	2	1	0	2
klu	slex	0.3	0	20	Activation	Peak	1	62	23	3	3	0	klu	3	4	3	11	1	1	0	2	1	0	0	4
klu	slex	0.3	0	20	Activation	Max	1	22	23	3	3	0	klu	3	4	3	11	1	1	0	2	1	0	0	4
klu	slex	0.3	0	20	Activation	Abz	1	41	23	3	3	0	klu	3	4	3	11	1	1	0	2	1	0	0	4
klu	slex	0.3	0	20	Activation	Diff	1	29	23	3	3	0	klu	3	4	3	11	1	1	0	2	1	0	0	4
klu	slex	0.3	0	20	Activation	CDiff	1	60	23	3	3	0	klu	3	4	3	11	1	1	0	2	1	0	0	4
klu	slex	0.3	0	20	Probability	Peak	1	99	23	3	3	0	klu	3	4	3	11	1	1	0	2	1	0	0	4
klu	slex	0.3	0	20	Probability	Max	1	22	23	3	3	0	klu	3	4	3	11	1	1	0	2	1	0	0	4
klu	slex	0.3	0	20	Probability	Abz	1	41	23	3	3	0	klu	3	4	3	11	1	1	0	2	1	0	0	4
klu	slex	0.3	0	20	Probability	Diff	1	32	23	3	3	0	klu	3	4	3	11	1	1	0	2	1	0	0	4
klu	slex	0.3	0	20	Probability	CDiff	1	48	23	3	3	0	klu	3	4	3	11	1	1	0	2	1	0	0	4
klxb	slex	0.3	0	20	Activation	Peak	1	99	29	4	3	6	klxb	3	1	1	2	2	1	1	0	2	0	0	1
klxb	slex	0.3	0	20	Activation	Max	1	29	29	4	3	6	klxb	3	1	1	2	2	1	1	0	2	0	0	1
klxb	slex	0.3	0	20	Activation	Abz	1	40	29	4	3	6	klxb	3	1	1	2	2	1	1	0	2	0	0	1
klxb	slex	0.3	0	20	Activation	Diff	1	34	29	4	3	6	klxb	3	1	1	2	2	1	1	0	2	0	0	1
klxb	slex	0.3	0	20	Activation	CDiff	1	55	29	4	3	6	klxb	3	1	1	2	2	1	1	0	2	0	0	1
klxb	slex	0.3	0	20	Probability	Peak	1	99	29	4	3	6	klxb	3	1	1	2	2	1	1	0	2	0	0	1
klxb	slex	0.3	0	20	Probability	Max	1	29	29	4	3	6	klxb	3	1	1	2	2	1	1	0	2	0	0	1
klxb	slex	0.3	0	20	Probability	Abz	1	40	29	4	3	6	klxb	3	1	1	2	2	1	1	0	2	0	0	1
klxb	slex	0.3	0	20	Probability	Diff	1	34	29	4	3	6	klxb	3	1	1	2	2	1	1	0	2	0	0	1
klxb	slex	0.3	0	20	Probability	CDiff	1	42	29	4	3	6	klxb	3	1	1	2	2	1	1	0	2	0	0	1
krap	slex	0.3	0	20	Activation	Peak	1	99	29	4	3	6	krap	6	4	2	7	1	1	1	2	3	1	0	3
krap	slex	0.3	0	20	Activation	Max	1	35	29	4	3	6	krap	6	4	2	7	1	1	1	2	3	1	0	3
krap	slex	0.3	0	20	Activation	Abz	1	44	29	4	3	6	krap	6	4	2	7	1	1	1	2	3	1	0	3
krap	slex	0.3	0	20	Activation	Diff	1	38	29	4	3	6	krap	6	4	2	7	1	1	1	2	3	1	0	3
krap	slex	0.3	0	20	Activation	CDiff	1	59	29	4	3	6	krap	6	4	2	7	1	1	1	2	3	1	0	3
krap	slex	0.3	0	20	Probability	Peak	1	99	29	4	3	6	krap	6	4	2	7	1	1	1	2	3	1	0	3
krap	slex	0.3	0	20	Probability	Max	1	35	29	4	3	6	krap	6	4	2	7	1	1	1	2	3	1	0	3
krap	slex	0.3	0	20	Probability	Abz	1	44	29	4	3	6	krap	6	4	2	7	1	1	1	2	3	1	0	3
krap	slex	0.3	0	20	Probability	Diff	1	37	29	4	3	6	krap	6	4	2	7	1	1	1	2	3	1	0	3
krap	slex	0.3	0	20	Probability	CDiff	1	46	29	4	3	6	krap	6	4	2	7	1	1	1	2	3	1	0	3
krip	slex	0.3	0	20	Activation	Peak	1	99	29	4	3	6	krip	6	3	1	8	1	1	1	2	3	1	0	2
krip	slex	0.3	0	20	Activation	Max	1	35	29	4	3	6	krip	6	3	1	8	1	1	1	2	3	1	0	2
krip	slex	0.3	0	20	Activation	Abz	1	45	29	4	3	6	krip	6	3	1	8	1	1	1	2	3	1	0	2
krip	slex	0.3	0	20	Activation	Diff	1	38	29	4	3	6	krip	6	3	1	8	1	1	1	2	3	1	0	2
krip	slex	0.3	0	20	Activation	CDiff	1	60	29	4	3	6	krip	6	3	1	8	1	1	1	2	3	1	0	2
krip	slex	0.3	0	20	Probability	Peak	1	99	29	4	3	6	krip	6	3	1	8	1	1	1	2	3	1	0	2
krip	slex	0.3	0	20	Probability	Max	1	35	29	4	3	6	krip	6	3	1	8	1	1	1	2	3	1	0	2
krip	slex	0.3	0	20	Probability	Abz	1	45	29	4	3	6	krip	6	3	1	8	1	1	1	2	3	1	0	2
krip	slex	0.3	0	20	Probability	Diff	1	38	29	4	3	6	krip	6	3	1	8	1	1	1	2	3	1	0	2
krip	slex	0.3	0	20	Probability	CDiff	1	47	29	4	3	6	krip	6	3	1	8	1	1	1	2	3	1	0	2
kruhxl	slex	0.3	0	20	Activation	Peak	1	80	41	6	4	12	kruhxl	6	2	1	1	3	1	5	0	1	1	0	1
kruhxl	slex	0.3	0	20	Activation	Max	1	44	41	6	4	12	kruhxl	6	2	1	1	3	1	5	0	1	1	0	1
kruhxl	slex	0.3	0	20	Activation	Abz	1	46	41	6	4	12	kruhxl	6	2	1	1	3	1	5	0	1	1	0	1
kruhxl	slex	0.3	0	20	Activation	Diff	1	46	41	6	4	12	kruhxl	6	2	1	1	3	1	5	0	1	1	0	1
kruhxl	slex	0.3	0	20	Activation	CDiff	1	55	41	6	4	12	kruhxl	6	2	1	1	3	1	5	0	1	1	0	1
kruhxl	slex	0.3	0	20	Probability	Peak	1	80	41	6	4	12	kruhxl	6	2	1	1	3	1	5	0	1	1	0	1
kruhxl	slex	0.3	0	20	Probability	Max	1	44	41	6	4	12	kruhxl	6	2	1	1	3	1	5	0	1	1	0	1
kruhxl	slex	0.3	0	20	Probability	Abz	1	47	41	6	4	12	kruhxl	6	2	1	1	3	1	5	0	1	1	0	1
kruhxl	slex	0.3	0	20	Probability	Diff	1	45	41	6	4	12	kruhxl	6	2	1	1	3	1	5	0	1	1	0	1
kruhxl	slex	0.3	0	20	Probability	CDiff	1	45	41	6	4	12	kruhxl	6	2	1	1	3	1	5	0	1	1	0	1
kru	slex	0.3	0	20	Activation	Peak	1	76	23	3	3	0	kru	6	6	5	11	1	4	0	5	1	0	1	5
kru	slex	0.3	0	20	Activation	Max	1	23	23	3	3	0	kru	6	6	5	11	1	4	0	5	1	0	1	5
kru	slex	0.3	0	20	Activation	Abz	1	44	23	3	3	0	kru	6	6	5	11	1	4	0	5	1	0	1	5
kru	slex	0.3	0	20	Activation	Diff	1	31	23	3	3	0	kru	6	6	5	11	1	4	0	5	1	0	1	5
kru	slex	0.3	0	20	Activation	CDiff	1	67	23	3	3	0	kru	6	6	5	11	1	4	0	5	1	0	1	5
kru	slex	0.3	0	20	Probability	Peak	1	99	23	3	3	0	kru	6	6	5	11	1	4	0	5	1	0	1	5
kru	slex	0.3	0	20	Probability	Max	1	23	23	3	3	0	kru	6	6	5	11	1	4	0	5	1	0	1	5
kru	slex	0.3	0	20	Probability	Abz	1	44	23	3	3	0	kru	6	6	5	11	1	4	0	5	1	0	1	5
kru	slex	0.3	0	20	Probability	Diff	1	33	23	3	3	0	kru	6	6	5	11	1	4	0	5	1	0	1	5
kru	slex	0.3	0	20	Probability	CDiff	1	47	23	3	3	0	kru	6	6	5	11	1	4	0	5	1	0	1	5
kruxl	slex	0.3	0	20	Activation	Peak	1	86	35	5	4	6	kruxl	6	2	1	1	3	1	4	1	1	0	1	1
kruxl	slex	0.3	0	20	Activation	Max	1	41	35	5	4	6	kruxl	6	2	1	1	3	1	4	1	1	0	1	1
kruxl	slex	0.3	0	20	Activation	Abz	1	43	35	5	4	6	kruxl	6	2	1	1	3	1	4	1	1	0	1	1
kruxl	slex	0.3	0	20	Activation	Diff	1	43	35	5	4	6	kruxl	6	2	1	1	3	1	4	1	1	0	1	1
kruxl	slex	0.3	0	20	Activation	CDiff	1	55	35	5	4	6	kruxl	6	2	1	1	3	1	4	1	1	0	1	1
kruxl	slex	0.3	0	20	Probability	Peak	1	87	35	5	4	6	kruxl	6	2	1	1	3	1	4	1	1	0	1	1
kruxl	slex	0.3	0	20	Probability	Max	1	41	35	5	4	6	kruxl	6	2	1	1	3	1	4	1	1	0	1	1
kruxl	slex	0.3	0	20	Probability	Abz	1	44	35	5	4	6	kruxl	6	2	1	1	3	1	4	1	1	0	1	1
kruxl	slex	0.3	0	20	Probability	Diff	1	41	35	5	4	6	kruxl	6	2	1	1	3	1	4	1	1	0	1	1
kruxl	slex	0.3	0	20	Probability	CDiff	1	41	35	5	4	6	kruxl	6	2	1	1	3	1	4	1	1	0	1	1
krxh	slex	0.3	0	20	Activation	Peak	1	97	29	4	3	6	krxh	6	3	3	3	3	1	1	2	3	1	0	2
krxh	slex	0.3	0	20	Activation	Max	1	30	29	4	3	6	krxh	6	3	3	3	3	1	1	2	3	1	0	2
krxh	slex	0.3	0	20	Activation	Abz	1	41	29	4	3	6	krxh	6	3	3	3	3	1	1	2	3	1	0	2
krxh	slex	0.3	0	20	Activation	Diff	1	34	29	4	3	6	krxh	6	3	3	3	3	1	1	2	3	1	0	2
krxh	slex	0.3	0	20	Activation	CDiff	1	54	29	4	3	6	krxh	6	3	3	3	3	1	1	2	3	1	0	2
krxh	slex	0.3	0	20	Probability	Peak	1	97	29	4	3	6	krxh	6	3	3	3	3	1	1	2	3	1	0	2
krxh	slex	0.3	0	20	Probability	Max	1	30	29	4	3	6	krxh	6	3	3	3	3	1	1	2	3	1	0	2
krxh	slex	0.3	0	20	Probability	Abz	1	41	29	4	3	6	krxh	6	3	3	3	3	1	1	2	3	1	0	2
krxh	slex	0.3	0	20	Probability	Diff	1	35	29	4	3	6	krxh	6	3	3	3	3	1	1	2	3	1	0	2
krxh	slex	0.3	0	20	Probability	CDiff	1	42	29	4	3	6	krxh	6	3	3	3	3	1	1	2	3	1	0	2
kul	slex	0.3	0	20	Activation	Peak	1	75	23	3	2	6	kul	1	5	5	29	1	2	0	0	1	0	1	4
kul	slex	0.3	0	20	Activation	Max	1	26	23	3	2	6	kul	1	5	5	29	1	2	0	0	1	0	1	4
kul	slex	0.3	0	20	Activation	Abz	1	42	23	3	2	6	kul	1	5	5	29	1	2	0	0	1	0	1	4
kul	slex	0.3	0	20	Activation	Diff	1	36	23	3	2	6	kul	1	5	5	29	1	2	0	0	1	0	1	4
kul	slex	0.3	0	20	Activation	CDiff	1	58	23	3	2	6	kul	1	5	5	29	1	2	0	0	1	0	1	4
kul	slex	0.3	0	20	Probability	Peak	1	100	23	3	2	6	kul	1	5	5	29	1	2	0	0	1	0	1	4
kul	slex	0.3	0	20	Probability	Max	1	26	23	3	2	6	kul	1	5	5	29	1	2	0	0	1	0	1	4
kul	slex	0.3	0	20	Probability	Abz	1	43	23	3	2	6	kul	1	5	5	29	1	2	0	0	1	0	1	4
kul	slex	0.3	0	20	Probability	Diff	1	34	23	3	2	6	kul	1	5	5	29	1	2	0	0	1	0	1	4
kul	slex	0.3	0	20	Probability	CDiff	1	45	23	3	2	6	kul	1	5	5	29	1	2	0	0	1	0	1	4
kxp	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	kxp	3	5	2	21	3	2	0	1	2	1	0	4
kxp	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	kxp	3	5	2	21	3	2	0	1	2	1	0	4
kxp	slex	0.3	0	20	Activation	Abz	1	49	23	3	3	0	kxp	3	5	2	21	3	2	0	1	2	1	0	4
kxp	slex	0.3	0	20	Activation	Diff	1	38	23	3	3	0	kxp	3	5	2	21	3	2	0	1	2	1	0	4
kxp	slex	0.3	0	20	Activation	CDiff	1	59	23	3	3	0	kxp	3	5	2	21	3	2	0	1	2	1	0	4
kxp	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	kxp	3	5	2	21	3	2	0	1	2	1	0	4
kxp	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	kxp	3	5	2	21	3	2	0	1	2	1	0	4
kxp	slex	0.3	0	20	Probability	Abz	1	49	23	3	3	0	kxp	3	5	2	21	3	2	0	1	2	1	0	4
kxp	slex	0.3	0	20	Probability	Diff	1	35	23	3	3	0	kxp	3	5	2	21	3	2	0	1	2	1	0	4
kxp	slex	0.3	0	20	Probability	CDiff	1	47	23	3	3	0	kxp	3	5	2	21	3	2	0	1	2	1	0	4
kxpxl	slex	0.3	0	20	Activation	Peak	1	88	35	5	4	6	kxpxl	3	1	1	2	4	1	2	0	1	0	0	1
kxpxl	slex	0.3	0	20	Activation	Max	1	40	35	5	4	6	kxpxl	3	1	1	2	4	1	2	0	1	0	0	1
kxpxl	slex	0.3	0	20	Activation	Abz	1	44	35	5	4	6	kxpxl	3	1	1	2	4	1	2	0	1	0	0	1
kxpxl	slex	0.3	0	20	Activation	Diff	1	45	35	5	4	6	kxpxl	3	1	1	2	4	1	2	0	1	0	0	1
kxpxl	slex	0.3	0	20	Activation	CDiff	1	55	35	5	4	6	kxpxl	3	1	1	2	4	1	2	0	1	0	0	1
kxpxl	slex	0.3	0	20	Probability	Peak	1	88	35	5	4	6	kxpxl	3	1	1	2	4	1	2	0	1	0	0	1
kxpxl	slex	0.3	0	20	Probability	Max	1	40	35	5	4	6	kxpxl	3	1	1	2	4	1	2	0	1	0	0	1
kxpxl	slex	0.3	0	20	Probability	Abz	1	46	35	5	4	6	kxpxl	3	1	1	2	4	1	2	0	1	0	0	1
kxpxl	slex	0.3	0	20	Probability	Diff	1	41	35	5	4	6	kxpxl	3	1	1	2	4	1	2	0	1	0	0	1
kxpxl	slex	0.3	0	20	Probability	CDiff	1	46	35	5	4	6	kxpxl	3	1	1	2	4	1	2	0	1	0	0	1
kxt	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	kxt	3	5	4	48	2	3	0	1	2	0	0	5
kxt	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	kxt	3	5	4	48	2	3	0	1	2	0	0	5
kxt	slex	0.3	0	20	Activation	Abz	1	50	23	3	3	0	kxt	3	5	4	48	2	3	0	1	2	0	0	5
kxt	slex	0.3	0	20	Activation	Diff	1	38	23	3	3	0	kxt	3	5	4	48	2	3	0	1	2	0	0	5
kxt	slex	0.3	0	20	Activation	CDiff	1	60	23	3	3	0	kxt	3	5	4	48	2	3	0	1	2	0	0	5
kxt	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	kxt	3	5	4	48	2	3	0	1	2	0	0	5
kxt	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	kxt	3	5	4	48	2	3	0	1	2	0	0	5
kxt	slex	0.3	0	20	Probability	Abz	1	50	23	3	3	0	kxt	3	5	4	48	2	3	0	1	2	0	0	5
kxt	slex	0.3	0	20	Probability	Diff	1	36	23	3	3	0	kxt	3	5	4	48	2	3	0	1	2	0	0	5
kxt	slex	0.3	0	20	Probability	CDiff	1	49	23	3	3	0	kxt	3	5	4	48	2	3	0	1	2	0	0	5
labi	slex	0.3	0	20	Activation	Peak	1	100	29	4	3	6	labi	3	2	2	3	2	1	2	0	1	0	0	2
labi	slex	0.3	0	20	Activation	Max	1	31	29	4	3	6	labi	3	2	2	3	2	1	2	0	1	0	0	2
labi	slex	0.3	0	20	Activation	Abz	1	42	29	4	3	6	labi	3	2	2	3	2	1	2	0	1	0	0	2
labi	slex	0.3	0	20	Activation	Diff	1	38	29	4	3	6	labi	3	2	2	3	2	1	2	0	1	0	0	2
labi	slex	0.3	0	20	Activation	CDiff	1	56	29	4	3	6	labi	3	2	2	3	2	1	2	0	1	0	0	2
labi	slex	0.3	0	20	Probability	Peak	1	100	29	4	3	6	labi	3	2	2	3	2	1	2	0	1	0	0	2
labi	slex	0.3	0	20	Probability	Max	1	31	29	4	3	6	labi	3	2	2	3	2	1	2	0	1	0	0	2
labi	slex	0.3	0	20	Probability	Abz	1	42	29	4	3	6	labi	3	2	2	3	2	1	2	0	1	0	0	2
labi	slex	0.3	0	20	Probability	Diff	1	35	29	4	3	6	labi	3	2	2	3	2	1	2	0	1	0	0	2
labi	slex	0.3	0	20	Probability	CDiff	1	44	29	4	3	6	labi	3	2	2	3	2	1	2	0	1	0	0	2
lak	slex	0.3	0	20	Activation	Peak	1	72	23	3	3	0	lak	3	7	6	22	1	3	0	1	2	0	2	5
lak	slex	0.3	0	20	Activation	Max	1	25	23	3	3	0	lak	3	7	6	22	1	3	0	1	2	0	2	5
lak	slex	0.3	0	20	Activation	Abz	1	44	23	3	3	0	lak	3	7	6	22	1	3	0	1	2	0	2	5
lak	slex	0.3	0	20	Activation	Diff	1	31	23	3	3	0	lak	3	7	6	22	1	3	0	1	2	0	2	5
lak	slex	0.3	0	20	Activation	CDiff	1	62	23	3	3	0	lak	3	7	6	22	1	3	0	1	2	0	2	5
lak	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	lak	3	7	6	22	1	3	0	1	2	0	2	5
lak	slex	0.3	0	20	Probability	Max	1	25	23	3	3	0	lak	3	7	6	22	1	3	0	1	2	0	2	5
lak	slex	0.3	0	20	Probability	Abz	1	45	23	3	3	0	lak	3	7	6	22	1	3	0	1	2	0	2	5
lak	slex	0.3	0	20	Probability	Diff	1	34	23	3	3	0	lak	3	7	6	22	1	3	0	1	2	0	2	5
lak	slex	0.3	0	20	Probability	CDiff	1	51	23	3	3	0	lak	3	7	6	22	1	3	0	1	2	0	2	5
lat	slex	0.3	0	20	Activation	Peak	1	73	23	3	3	0	lat	3	8	9	48	1	3	0	1	2	0	2	6
lat	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	lat	3	8	9	48	1	3	0	1	2	0	2	6
lat	slex	0.3	0	20	Activation	Abz	1	45	23	3	3	0	lat	3	8	9	48	1	3	0	1	2	0	2	6
lat	slex	0.3	0	20	Activation	Diff	1	33	23	3	3	0	lat	3	8	9	48	1	3	0	1	2	0	2	6
